#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.fractieyildirim;nl.p.gl;nl.p.lidverdonk;nl.p.osf;nl.p.pvda;nl.p.pvdd;nl.p.pvv;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2009-2010;37;2009-12-15;28286;326;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28286-326.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3604.1.7.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3604?view=html#nl.proc.ob.d.h-tk-20092010-37-3604.1.7.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3604.html;no;no;aye;;aye;no;;no;aye;no;no;aye;no;Van Gerven;nl.m.03116;;;de motie-Van Gerven over een volledig vervoersverbod voor geiten van besmette bedrijven ( 28286, nr. 326)
commons;2009-2010;37;2009-12-15;28286;328;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28286-328.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3604.1.7.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3604?view=html#nl.proc.ob.d.h-tk-20092010-37-3604.1.7.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3604.html;no;no;aye;;aye;no;;no;aye;no;no;aye;no;Thieme;nl.m.03100;;;de motie-Thieme over geiten- en schapenhouderijen in de directe omgeving van woonkernen ( 28286, nr. 328)
commons;2009-2010;37;2009-12-15;28286;338;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28286-338.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3604.1.7.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3604?view=html#nl.proc.ob.d.h-tk-20092010-37-3604.1.7.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3604.html;no;no;aye;;aye;no;;no;aye;no;aye;no;aye;Thieme;nl.m.03100;;;motie-Thieme (28286, nr. 338)
commons;2009-2010;37;2009-12-15;28286;330;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28286-330.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3604.1.7.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3604?view=html#nl.proc.ob.d.h-tk-20092010-37-3604.1.7.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3604.html;no;no;aye;;aye;no;;no;aye;no;no;aye;no;Thieme;nl.m.03100;;;de motie-Thieme over instellen van een commissie dierenwelzijn ( 28286, nr. 330)
commons;2009-2010;37;2009-12-15;28286;331;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28286-331.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3604.1.7.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3604?view=html#nl.proc.ob.d.h-tk-20092010-37-3604.1.7.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3604.html;no;no;aye;;aye;no;;no;aye;no;no;aye;no;Thieme;nl.m.03100;;;de motie-Thieme over een parlementair onderzoek ( 28286, nr. 331)
commons;2009-2010;37;2009-12-15;28286;333;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28286-333.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3604.1.7.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3604?view=html#nl.proc.ob.d.h-tk-20092010-37-3604.1.7.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3604.html;no;no;aye;;aye;aye;;no;aye;aye;no;aye;aye;Agema;nl.m.03048;Graus;nl.m.03128;de motie-Agema/Graus over openbaar maken van bedrijven en gebieden met op de mens overdraagbare dierenziekten ( 28286, nr. 333)
commons;2009-2010;37;2009-12-15;28286;334;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28286-334.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3604.1.7.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3604?view=html#nl.proc.ob.d.h-tk-20092010-37-3604.1.7.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3604.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;Waalkens;nl.m.02257;Ormel;nl.m.02368;de motie-Waalkens/Ormel over een onafhankelijke onderzoekscommissie ( 28286, nr. 334)
commons;2009-2010;37;2009-12-15;28286;335;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28286-335.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3604.1.7.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3604?view=html#nl.proc.ob.d.h-tk-20092010-37-3604.1.7.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3604.html;no;aye;aye;;aye;aye;;aye;aye;aye;no;aye;aye;Waalkens;nl.m.02257;;;de motie-Waalkens c.s. over een vervoersverbod ( 28286, nr. 335)
commons;2009-2010;37;2009-12-15;28286;339;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28286-339.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3604.1.7.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3604?view=html#nl.proc.ob.d.h-tk-20092010-37-3604.1.7.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3604.html;aye;no;aye;;aye;aye;;no;aye;aye;no;aye;aye;Ormel;nl.m.02368;;;motie-Ormel c.s. (28286, nr. 339)
commons;2009-2010;37;2009-12-15;32123 IV;6;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 IV-6.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-IV-6?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3610.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3610?view=html#nl.proc.ob.d.h-tk-20092010-37-3610.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3610.html;aye;aye;no;;aye;no;;aye;aye;no;aye;aye;no;Ortega-Martijn;nl.m.03071;;;amendement-Ortega-Martijn c.s. (stuk nr. 6)
commons;2009-2010;37;2009-12-15;32123 IV;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32123 IV;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3610.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3610?view=html#nl.proc.ob.d.h-tk-20092010-37-3610.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3610.html;aye;aye;aye;;aye;aye;;aye;aye;no;aye;aye;aye;;;;;Vaststelling van de begrotingsstaat van Koninkrijksrelaties (IV) voor het jaar 2010 ( 32123 IV)
commons;2009-2010;37;2009-12-15;32123 V;12;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 V-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-V-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3611.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3611?view=html#nl.proc.ob.d.h-tk-20092010-37-3611.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3611.html;no;no;no;;no;aye;;no;no;no;no;no;aye;Boekestijn;;;;amendement-Boekestijn (stuk nr. 12, I)
commons;2009-2010;37;2009-12-15;32123 XII;14;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XII-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XII-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3619.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3619?view=html#nl.proc.ob.d.h-tk-20092010-37-3619.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3619.html;aye;aye;aye;;aye;aye;;aye;aye;no;aye;aye;aye;Cramer;nl.m.03072;;;amendement-Cramer c.s. (stuk nr. 14, I)
commons;2009-2010;37;2009-12-15;32123 XII;38;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XII-38.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XII-38?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3619.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3619?view=html#nl.proc.ob.d.h-tk-20092010-37-3619.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3619.html;no;no;no;;no;aye;;no;no;no;no;no;aye;Aptroot;nl.m.02412;;;amendement-Aptroot (stuk nr. 38)
commons;2009-2010;37;2009-12-15;32123 XII;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32123 XII;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3619.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3619?view=html#nl.proc.ob.d.h-tk-20092010-37-3619.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3619.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;;;;;Vaststelling van de begrotingsstaten van het Ministerie van Verkeer en Waterstaat (XII) voor het jaar 2010 ( 32123 XII)
commons;2009-2010;37;2009-12-15;32123 XVI;27;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XVI-27.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XVI-27?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3623.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3623?view=html#nl.proc.ob.d.h-tk-20092010-37-3623.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3623.html;no;no;no;;aye;aye;;no;aye;aye;no;aye;no;Leijten;nl.m.03095;Van Gerven;nl.m.03116;amendement-Leijten/Van Gerven (stuk nr. 27, I)
commons;2009-2010;37;2009-12-15;32123 XVI;39;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XVI-39.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XVI-39?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3623.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3623?view=html#nl.proc.ob.d.h-tk-20092010-37-3623.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3623.html;no;no;aye;;no;aye;;no;aye;no;no;no;no;Koser Kaya;nl.m.02453;;;amendement-Koser Kaya (stuk nr. 39)
commons;2009-2010;37;2009-12-15;32123 XVI;41;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XVI-41.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XVI-41?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3623.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3623?view=html#nl.proc.ob.d.h-tk-20092010-37-3623.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3623.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;Wolbert;nl.m.03078;;;amendement-Wolbert c.s. (stuk nr. 41)
commons;2009-2010;37;2009-12-15;32123 XVI;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32123 XVI;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3623.1.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3623?view=html#nl.proc.ob.d.h-tk-20092010-37-3623.1.25.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3623.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;;;;;Vaststelling van de begrotingsstaten van het Ministerie van Volksgezondheid, Welzijn en Sport (XVI) voor het jaar 2010 ( 32123 XVI)
commons;2009-2010;37;2009-12-15;32123 XVII;4;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XVII-4.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XVII-4?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3624.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3624?view=html#nl.proc.ob.d.h-tk-20092010-37-3624.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3624.html;no;no;aye;;aye;no;;no;aye;no;no;aye;no;Langkamp;nl.m.03124;;;amendement-Langkamp (stuk nr. 4)
commons;2009-2010;37;2009-12-15;32123 XVII;6;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XVII-6.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XVII-6?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3624.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3624?view=html#nl.proc.ob.d.h-tk-20092010-37-3624.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3624.html;no;no;no;;aye;no;;no;aye;no;no;aye;no;Langkamp;nl.m.03124;;;amendement-Langkamp (stuk nr. 6)
commons;2009-2010;37;2009-12-15;32123 XVII;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32123 XVII;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3624.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3624?view=html#nl.proc.ob.d.h-tk-20092010-37-3624.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3624.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;;;;;Vaststelling van de begrotingsstaat van de begroting van Jeugd en Gezin (XVII) voor het jaar 2010 ( 32123 XVII)
commons;2009-2010;37;2009-12-15;32123 XVIII;12;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XVIII-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XVIII-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3625.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3625?view=html#nl.proc.ob.d.h-tk-20092010-37-3625.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3625.html;no;no;no;;no;aye;;no;no;no;aye;no;aye;Van der Burg;nl.m.03063;;;amendement-Van der Burg (stuk nr. 12)
commons;2009-2010;37;2009-12-15;32123 XVIII;13;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XVIII-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XVIII-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3625.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3625?view=html#nl.proc.ob.d.h-tk-20092010-37-3625.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3625.html;no;no;no;;no;aye;;no;no;no;aye;no;aye;Van der Burg;nl.m.03063;;;amendement-Van der Burg (stuk nr. 13)
commons;2009-2010;37;2009-12-15;32123 XVIII;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32123 XVIII;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3625.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3625?view=html#nl.proc.ob.d.h-tk-20092010-37-3625.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3625.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;;;;;Vaststelling van de begrotingsstaten van de begroting Wonen, Wijken en Integratie (XVIII) voor het jaar 2010 (onderdeel Wonen en Wijken) ( 32123 XVIII)
commons;2009-2010;37;2009-12-15;32123 A;14;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 A-14.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3626.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3626?view=html#nl.proc.ob.d.h-tk-20092010-37-3626.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3626.html;no;no;aye;;aye;no;;no;aye;no;no;aye;no;Roemer;nl.m.03094;Vendrik;nl.m.02245;amendement-Roemer/Vendrik (stuk nr. 14, I)
commons;2009-2010;37;2009-12-15;32123 A;20:,I;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/dossier/32123 A;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3626.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3626?view=html#nl.proc.ob.d.h-tk-20092010-37-3626.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3626.html;no;no;no;;no;aye;;no;no;no;no;no;aye;Aptroot;nl.m.02412;;;amendement-Aptroot (stuk nr. 20, I, herdruk)
commons;2009-2010;37;2009-12-15;32123 A;31;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 A-31.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3626.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3626?view=html#nl.proc.ob.d.h-tk-20092010-37-3626.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3626.html;aye;aye;aye;;no;aye;;aye;no;aye;aye;no;aye;Koopmans;nl.m.02324;Roefs;nl.m.02467;amendement-Koopmans/Roefs (stuk nr. 31)
commons;2009-2010;37;2009-12-15;32123 A;16;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 A-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3626.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3626?view=html#nl.proc.ob.d.h-tk-20092010-37-3626.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3626.html;aye;aye;aye;;aye;aye;;aye;no;no;aye;aye;aye;Koopmans;nl.m.02324;Cramer;nl.m.03072;amendement-Koopmans/Cramer (stuk nr. 16)
commons;2009-2010;37;2009-12-15;32123 A;30;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 A-30.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3626.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3626?view=html#nl.proc.ob.d.h-tk-20092010-37-3626.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3626.html;no;no;no;;aye;aye;;no;no;no;no;aye;aye;Roemer;nl.m.03094;Aptroot;nl.m.02412;amendement-Roemer/Aptroot (stuk nr. 30)
commons;2009-2010;37;2009-12-15;32123 XVI;77;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XVI-77.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XVI-77?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3623.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3623?view=html#nl.proc.ob.d.h-tk-20092010-37-3623.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3623.html;no;no;no;;aye;aye;;no;aye;no;aye;aye;no;Ouwehand;nl.m.03108;;;amendement-Ouwehand (stuk nr. 77, I)
commons;2009-2010;37;2009-12-15;32123 XVI;31;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XVI-31.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XVI-31?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3623.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3623?view=html#nl.proc.ob.d.h-tk-20092010-37-3623.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3623.html;no;aye;aye;;aye;no;;no;aye;no;aye;no;aye;Ouwehand;nl.m.03108;;;amendement-Ouwehand (stuk nr. 31)
commons;2009-2010;37;2009-12-15;32123 XVI;26;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XVI-26.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XVI-26?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3623.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3623?view=html#nl.proc.ob.d.h-tk-20092010-37-3623.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3623.html;no;no;aye;;aye;no;;no;aye;no;no;aye;no;Van Gerven;nl.m.03116;Leijten;nl.m.03095;amendement-Van Gerven/Leijten (stuk nr.26, I)
commons;2009-2010;37;2009-12-15;32123 XIV;30;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XIV-30.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XIV-30?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3621.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3621?view=html#nl.proc.ob.d.h-tk-20092010-37-3621.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3621.html;aye;no;no;;no;no;;no;no;no;no;no;no;Koopmans;nl.m.02324;;;amendement-Koopmans (stuk nr. 30, I)
commons;2009-2010;37;2009-12-15;32123 XIV;68;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XIV-68.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XIV-68?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3621.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3621?view=html#nl.proc.ob.d.h-tk-20092010-37-3621.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3621.html;no;no;aye;;aye;no;;no;aye;no;no;aye;no;Ouwehand;nl.m.03108;;;amendement-Ouwehand (stuk nr. 68)
commons;2009-2010;37;2009-12-15;32123 XIV;78;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XIV-78.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XIV-78?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3621.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3621?view=html#nl.proc.ob.d.h-tk-20092010-37-3621.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3621.html;aye;aye;aye;;aye;aye;;aye;aye;no;aye;aye;aye;Waalkens;nl.m.02257;Atsma;nl.m.02204;amendement-Waalkens/Atsma (stuk nr. 78)
commons;2009-2010;37;2009-12-15;32123 XIV;76;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XIV-76.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XIV-76?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3621.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3621?view=html#nl.proc.ob.d.h-tk-20092010-37-3621.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3621.html;no;no;aye;;aye;no;;no;aye;no;no;aye;no;Thieme;nl.m.03100;;;amendement-Thieme (stuk nr. 76, I)
commons;2009-2010;37;2009-12-15;32123 XIV;128;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XIV-128.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XIV-128?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3621.1.33.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3621?view=html#nl.proc.ob.d.h-tk-20092010-37-3621.1.33.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3621.html;no;no;aye;;aye;no;;aye;aye;no;no;aye;no;Ouwehand;nl.m.03108;Jacobi;nl.m.03079;amendement-Ouwehand/Jacobi (stuk nr. 128)
commons;2009-2010;37;2009-12-15;32123 XIV;77;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XIV-77.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XIV-77?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3621.1.36.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3621?view=html#nl.proc.ob.d.h-tk-20092010-37-3621.1.36.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3621.html;aye;aye;aye;;aye;no;;aye;aye;no;aye;aye;aye;Cramer;nl.m.03072;;;amendement-Cramer c.s. (stuk nr. 77)
commons;2009-2010;37;2009-12-15;32123 XIV;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32123 XIV;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3621.1.39.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3621?view=html#nl.proc.ob.d.h-tk-20092010-37-3621.1.39.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3621.html;aye;aye;aye;;aye;aye;;aye;no;aye;aye;aye;aye;;;;;Vaststelling van de begrotingsstaten van het Ministerie van Landbouw, Natuur en Voedselkwaliteit (XIV) voor het jaar 2010 ( 32123 XIV)
commons;2009-2010;37;2009-12-15;32123 XV;42;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32123 XV-42.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32123-XV-42?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3622.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20092010-37-3622?view=html#nl.proc.ob.d.h-tk-20092010-37-3622.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20092010-37-3622.html;no;aye;no;;aye;no;;aye;no;aye;no;aye;no;Spekman;nl.m.03076;;;amendement-Spekman c.s. (stuk nr. 42, I)
