#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.aov;nl.p.cd;nl.p.cda;nl.p.d66;nl.p.fractiebierman;nl.p.fractiehendriks;nl.p.gl;nl.p.gpv;nl.p.groephendriks;nl.p.groepnijpels;nl.p.ou55plus;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;1995-1996;58;1996-02-21;22160;46;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-22160-46.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.76.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147?view=html#nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.76.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4146-4147.html;;;;;;;;;;;;;;;;;Crone;nl.m.02507;;;de motie-Crone c.s. over energiebesparingsplannen ( 22160, nr. 46)
commons;1995-1996;58;1996-02-21;22160;45;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-22160-45.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.73.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147?view=html#nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.73.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4146-4147.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Crone;nl.m.02507;;;de motie-Crone c.s. over een energiecertificaat ( 22160, nr. 45)
commons;1995-1996;58;1996-02-21;22160;44;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-22160-44.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.70.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147?view=html#nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.70.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4146-4147.html;aye;aye;no;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Jorritsma-van Oosten;nl.m.02522;;;de motie-Jorritsma-van Oosten c.s. over een evaluatie van de werking van de wet ( 22160, nr. 44)
commons;1995-1996;58;1996-02-21;22160;42;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-22160-42.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.67.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147?view=html#nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.67.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4146-4147.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Remkes;nl.m.02991;;;de motie-Remkes c.s. over de MAP-gelden ( 22160, nr. 42)
commons;1995-1996;58;1996-02-21;22160;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/22160;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.64.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147?view=html#nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.64.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4146-4147.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;no;aye;;;;;Regels op het gebied van de distributie van elektriciteit, gas en warmte (Wet energiedistributie) ( 22160)
commons;1995-1996;58;1996-02-21;22160;41;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-22160-41.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-22160-41?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.59.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147?view=html#nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.59.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4146-4147.html;aye;no;aye;no;;;no;no;aye;aye;no;no;no;aye;no;no;Lansink;nl.m.01897;;;amendement-Lansink (stuk nr. 41)
commons;1995-1996;58;1996-02-21;24163;14;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24163-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24163-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150?view=html#nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4148-4150.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;no;aye;H.G.J. Kamp;nl.m.02523;Van Zuijlen;nl.m.02555;amendement-H.G.J. Kamp/Van Zuijlen (stuk nr. 14, I)
commons;1995-1996;58;1996-02-21;24163;22;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24163-22.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24163-22?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150?view=html#nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4148-4150.html;aye;no;aye;no;;;no;no;aye;aye;no;no;no;no;no;no;Van Rooy;nl.m.02831;;;amendement-Van Rooy (stuk nr. 22, I)
commons;1995-1996;58;1996-02-21;24163;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24163;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.69.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150?view=html#nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.69.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4148-4150.html;aye;aye;aye;aye;;;aye;aye;no;aye;aye;aye;aye;aye;no;aye;;;;;Wijziging van de Wet op de telecommunicatievoorzieningen, de Mediawet, de Radio-Omroep-Zender-Wet 1935 en het Wetboek van Strafvordering in verband met de liberalisering van kabelgebonden telecommunicatie-inrichtingen (kabelgebonden telecommunicatie) ( 24163)
commons;1995-1996;58;1996-02-21;24164;12;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24164-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24164-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4150-4151.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4150-4151?view=html#nl.proc.ob.d.h-tk-19951996-58-4150-4151.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4150-4151.html;aye;aye;aye;no;;;no;aye;no;aye;no;aye;aye;aye;no;aye;H.G.J. Kamp;nl.m.02523;Van Zuijlen;nl.m.02555;amendement-H.G.J. Kamp/Van Zuijlen (stuk nr. 12)
commons;1995-1996;58;1996-02-21;24164;13;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24164-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24164-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4150-4151.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4150-4151?view=html#nl.proc.ob.d.h-tk-19951996-58-4150-4151.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4150-4151.html;aye;aye;aye;aye;;;aye;aye;no;aye;no;aye;aye;aye;no;aye;H.G.J. Kamp;nl.m.02523;Van Zuijlen;nl.m.02555;amendement-H.G.J. Kamp/Van Zuijlen (stuk nr. 13, II)
commons;1995-1996;58;1996-02-21;24164;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24164;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4150-4151.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4150-4151?view=html#nl.proc.ob.d.h-tk-19951996-58-4150-4151.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4150-4151.html;aye;aye;aye;aye;;;aye;aye;no;aye;aye;aye;aye;aye;no;aye;;;;;Regels inzake vergunningen voor de aanleg, de instandhouding en de exploitatie van kabelgebonden telecommunicatie-infrastructuur (Vergunningenwet kabelgebonden telecommunicatie-infrastructuur) ( 24164)
commons;1995-1996;58;1996-02-21;24163;25;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24163-25.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24163-25?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.65.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150?view=html#nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.65.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4148-4150.html;aye;aye;aye;aye;;;aye;aye;no;aye;no;aye;aye;aye;no;aye;H.G.J. Kamp;nl.m.02523;Van Zuijlen;nl.m.02555;amendement-H.G.J. Kamp/Van Zuijlen (stuk nr. 25)
commons;1995-1996;58;1996-02-21;24163;26;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24163-26.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24163-26?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.60.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150?view=html#nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.60.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4148-4150.html;no;aye;no;aye;;;no;aye;no;aye;no;aye;aye;aye;no;aye;H.G.J. Kamp;nl.m.02523;Van Zuijlen;nl.m.02555;amendement-H.G.J. Kamp/Van Zuijlen (stuk nr. 26)
commons;1995-1996;58;1996-02-21;24163;19;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24163-19.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24163-19?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.57.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150?view=html#nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.57.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4148-4150.html;aye;aye;aye;aye;;;aye;aye;no;aye;aye;aye;aye;aye;no;aye;Van Zuijlen;nl.m.02555;H.G.J. Kamp;nl.m.02523;amendement-Van Zuijlen/H.G.J. Kamp (stuk nr. 19)
commons;1995-1996;58;1996-02-21;24163;18;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24163-18.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24163-18?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.44.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150?view=html#nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.44.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4148-4150.html;aye;aye;aye;aye;;;aye;aye;no;aye;no;aye;aye;aye;aye;aye;Van Zuijlen;nl.m.02555;H.G.J. Kamp;nl.m.02523;amendement-Van Zuijlen/H.G.J. Kamp (stuk nr. 18)
commons;1995-1996;58;1996-02-21;24163;20;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24163-20.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24163-20?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.40.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150?view=html#nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.40.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4148-4150.html;aye;aye;aye;aye;;;aye;aye;no;aye;no;aye;aye;aye;aye;aye;H.G.J. Kamp;nl.m.02523;Van Zuijlen;nl.m.02555;amendement-H.G.J. Kamp/Van Zuijlen (stuk nr. 20)
commons;1995-1996;58;1996-02-21;24163;23;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24163-23.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24163-23?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.29.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150?view=html#nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.29.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4148-4150.html;aye;no;aye;no;;;no;no;no;aye;no;no;no;no;no;no;Van Rooy;nl.m.02831;;;amendement-Van Rooy (stuk nr. 23, I)
commons;1995-1996;58;1996-02-21;24163;15;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24163-15.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24163-15?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4148-4150?view=html#nl.proc.ob.d.h-tk-19951996-58-4148-4150.1.25.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4148-4150.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;no;aye;Van Zuijlen;nl.m.02555;H.G.J. Kamp;nl.m.02523;amendement-Van Zuijlen/H.G.J. Kamp (stuk nr. 15, I)
commons;1995-1996;58;1996-02-21;22160;30;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-22160-30.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-22160-30?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.51.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147?view=html#nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.51.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4146-4147.html;aye;aye;aye;aye;;;no;aye;aye;aye;aye;aye;aye;aye;no;aye;Remkes;nl.m.02991;;;amendement-Remkes c.s. (stuk nr. 30)
commons;1995-1996;58;1996-02-21;22160;26;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-22160-26.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-22160-26?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.47.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147?view=html#nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.47.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4146-4147.html;aye;aye;aye;no;;;no;aye;aye;aye;no;aye;aye;aye;no;aye;Lansink;nl.m.01897;;;amendement-Lansink (stuk nr. 26, I)
commons;1995-1996;58;1996-02-21;22160;40;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-22160-40.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-22160-40?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.43.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147?view=html#nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.43.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4146-4147.html;aye;no;aye;no;;;aye;aye;aye;aye;no;aye;no;aye;aye;no;M.B. Vos;nl.m.02547;Crone;nl.m.02507;amendement-M.B. Vos/Crone (stuk nr. 40)
commons;1995-1996;58;1996-02-21;24400-X;64;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24400-X-64.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4144.1.8.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4144?view=html#nl.proc.ob.d.h-tk-19951996-58-4144-4144.1.8.4.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4144-4144.html;no;no;no;no;;;aye;no;aye;aye;no;aye;no;no;aye;no;Sipkes;nl.m.02884;;;motie-Sipkes (24400-X, nr. 64)
commons;1995-1996;58;1996-02-21;24235;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24235-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24235-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145?view=html#nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4144-4145.html;aye;aye;no;no;;;no;no;aye;no;no;no;no;aye;no;aye;Verbugt;nl.m.02896;;;amendement-Verbugt (stuk nr. 11)
commons;1995-1996;58;1996-02-21;24235;10;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24235-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24235-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145?view=html#nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4144-4145.html;aye;aye;no;no;;;no;no;aye;no;no;no;no;aye;no;aye;Verbugt;nl.m.02896;;;amendement-Verbugt (stuk nr. 10)
commons;1995-1996;58;1996-02-21;24235;17;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24235-17.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24235-17?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145?view=html#nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4144-4145.html;no;aye;aye;no;;;no;no;aye;no;no;no;no;aye;no;no;Esselink;nl.m.02820;;;amendement-Esselink (stuk nr. 17)
commons;1995-1996;58;1996-02-21;24235;22;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24235-22.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24235-22?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145?view=html#nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4144-4145.html;aye;aye;aye;aye;;;no;aye;aye;no;no;aye;aye;aye;no;no;Esselink;nl.m.02820;;;amendement-Esselink (stuk nr. 22)
commons;1995-1996;58;1996-02-21;24235;19;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24235-19.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24235-19?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.23.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145?view=html#nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.23.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4144-4145.html;aye;aye;no;no;;;no;no;aye;no;no;no;no;aye;no;aye;Verbugt;nl.m.02896;;;amendement-Verbugt (stuk nr. 19, I)
commons;1995-1996;58;1996-02-21;24235;20;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24235-20.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24235-20?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145?view=html#nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4144-4145.html;no;aye;no;no;;;aye;aye;aye;aye;no;no;aye;no;aye;no;Stellingwerf;nl.m.02544;;;amendement-Stellingwerf (stuk nr. 20)
commons;1995-1996;58;1996-02-21;24235;12;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24235-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24235-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.36.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145?view=html#nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.36.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4144-4145.html;aye;aye;no;no;;;no;no;no;no;no;no;no;aye;no;aye;Verbugt;nl.m.02896;;;amendement-Verbugt (stuk nr. 12)
commons;1995-1996;58;1996-02-21;24235;14;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24235-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24235-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.42.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145?view=html#nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.42.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4144-4145.html;aye;aye;aye;aye;;;aye;aye;aye;aye;no;no;aye;aye;aye;no;Stellingwerf;nl.m.02544;;;amendement-Stellingwerf (stuk nr. 14)
commons;1995-1996;58;1996-02-21;24235;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24235;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.46.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145?view=html#nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.46.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4144-4145.html;aye;no;aye;aye;;;aye;aye;aye;aye;no;aye;aye;no;aye;no;;;;;Wijziging van de Wet voorkeursrecht gemeenten ( 24235)
commons;1995-1996;58;1996-02-21;24235;21;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24235-21.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.47.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4144-4145?view=html#nl.proc.ob.d.h-tk-19951996-58-4144-4145.1.47.3.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4144-4145.html;aye;aye;aye;aye;;;aye;aye;aye;aye;no;no;aye;aye;aye;aye;Esselink;nl.m.02820;;;de motie-Esselink over de problematiek van dubbele belasting ( 24235, nr. 21)
commons;1995-1996;58;1996-02-21;22160;21;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-22160-21.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-22160-21?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.37.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147?view=html#nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.37.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4146-4147.html;aye;aye;aye;no;;;no;no;aye;aye;no;no;aye;no;aye;no;Lansink;nl.m.01897;;;amendement-Lansink (stuk nr. 21)
commons;1995-1996;58;1996-02-21;22160;19;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-22160-19.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-22160-19?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.32.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147?view=html#nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.32.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4146-4147.html;aye;aye;aye;no;;;aye;aye;aye;aye;no;no;aye;aye;aye;no;Lansink;nl.m.01897;;;amendement-Lansink (stuk nr. 19)
commons;1995-1996;58;1996-02-21;22160;49;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-22160-49.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-22160-49?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147?view=html#nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4146-4147.html;aye;aye;aye;aye;;;aye;aye;aye;aye;no;aye;aye;aye;no;no;Lansink;nl.m.01897;;;amendement-Lansink (stuk nr. 49)
commons;1995-1996;58;1996-02-21;22160;39;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-22160-39.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-22160-39?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147?view=html#nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4146-4147.html;no;no;no;no;;;aye;no;aye;aye;no;no;aye;aye;aye;no;M.B. Vos;nl.m.02547;;;amendement-M.B. Vos (stuk nr. 39)
commons;1995-1996;58;1996-02-21;22160;23;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-22160-23.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-22160-23?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19951996-58-4146-4147?view=html#nl.proc.ob.d.h-tk-19951996-58-4146-4147.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19951996-58-4146-4147.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Crone;nl.m.02507;;;amendement-Crone c.s. (stuk nr. 23)
