#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.fractieyildirim;nl.p.gl;nl.p.lidverdonk;nl.p.osf;nl.p.pvda;nl.p.pvdd;nl.p.pvv;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2007-2008;81;2008-04-24;27925;303;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27925-303.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5778.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5778?view=html#nl.proc.ob.d.h-tk-20072008-5778-5778.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5778-5778.html;no;no;no;;no;aye;;no;no;aye;no;no;no;Brinkman;nl.m.03099;;;de motie-Brinkman over het gebruik van deugdelijk gepantserde voertuigen ( 27925, nr. 303)
commons;2007-2008;81;2008-04-24;27925;304;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27925-304.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5778.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5778?view=html#nl.proc.ob.d.h-tk-20072008-5778-5778.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5778-5778.html;no;no;no;;no;no;;no;no;aye;no;no;no;Brinkman;nl.m.03099;;;de motie-Brinkman over het vernietigen van papavervelden ( 27925, nr. 304)
commons;2007-2008;81;2008-04-24;27925;305;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27925-305.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5778.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5778?view=html#nl.proc.ob.d.h-tk-20072008-5778-5778.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5778-5778.html;no;no;no;;no;aye;;no;no;aye;aye;no;no;Brinkman;nl.m.03099;;;de motie-Brinkman over het stoppen met bouwen van moskeeën in Afghanistan ( 27925, nr. 305)
commons;2007-2008;81;2008-04-24;02;810;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-02-810.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5780-5780-1.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5780-5780-1?view=html#nl.proc.ob.d.h-tk-20072008-5780-5780-1.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5780-5780-1.html;no;no;aye;;aye;aye;;no;aye;aye;aye;aye;aye;Ten Broeke;nl.m.03069;;;de motie-Ten Broeke c.s. over het niet tekenen van een stabilisatie- en associatieovereenkomst met Servië ( 21501-02, nr. 810)
commons;2007-2008;81;2008-04-24;31200-IV;43;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-IV-43.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5779-5780.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5779-5780?view=html#nl.proc.ob.d.h-tk-20072008-5779-5780.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5779-5780.html;no;no;no;;no;aye;;no;no;aye;no;no;no;Brinkman;nl.m.03099;;;motie-Brinkman c.s. (31200-IV, nr. 43)
commons;2007-2008;81;2008-04-24;31200-IV;42;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-IV-42.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5779-5780.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5779-5780?view=html#nl.proc.ob.d.h-tk-20072008-5779-5780.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5779-5780.html;no;no;no;;no;no;;no;no;aye;no;no;no;Brinkman;nl.m.03099;;;motie-Brinkman c.s. (31200-IV, nr. 42)
commons;2007-2008;81;2008-04-24;31200-IV;41;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-IV-41.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5779-5780.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5779-5780?view=html#nl.proc.ob.d.h-tk-20072008-5779-5780.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5779-5780.html;no;no;no;;no;no;;no;no;aye;no;no;no;Brinkman;nl.m.03099;;;motie-Brinkman (31200-IV, nr. 41)
commons;2007-2008;81;2008-04-24;31038;19;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31038-19.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-31038-19?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5779.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5779?view=html#nl.proc.ob.d.h-tk-20072008-5778-5779.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5778-5779.html;no;no;no;;aye;no;;no;no;no;no;aye;no;Karabulut;nl.m.03102;Vendrik;nl.m.02245;motie-Karabulut/Vendrik (31038, nr. 19)
commons;2007-2008;81;2008-04-24;31038;18;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31038-18.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-31038-18?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5779.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5779?view=html#nl.proc.ob.d.h-tk-20072008-5778-5779.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5778-5779.html;no;no;no;;no;no;;no;no;aye;no;aye;no;Tony van Dijck;nl.m.03130;;;motie-Tony van Dijck (31038, nr. 18)
commons;2007-2008;81;2008-04-24;31083;17;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31083-17.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5779.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5779?view=html#nl.proc.ob.d.h-tk-20072008-5778-5779.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5778-5779.html;aye;no;aye;;aye;aye;;aye;aye;no;no;aye;aye;Kalma;nl.m.03080;;;de motie-Kalma c.s. over het opnemen van streefcijfers voor de participatie van vrouwen in raden van bestuur en commissarissen in de code-Tabaksblat ( 31083, nr. 17)
commons;2007-2008;81;2008-04-24;31083;16;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31083-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5779.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5779?view=html#nl.proc.ob.d.h-tk-20072008-5778-5779.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5778-5779.html;no;no;no;;aye;no;;aye;no;no;no;aye;no;Kalma;nl.m.03080;;;de motie-Kalma c.s. over de effectiviteit en wenselijkheid van variabele beloning ( 31083, nr. 16)
commons;2007-2008;81;2008-04-24;31083;15;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31083-15.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5779.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5779?view=html#nl.proc.ob.d.h-tk-20072008-5778-5779.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5778-5779.html;aye;aye;no;;aye;aye;;aye;aye;no;aye;aye;no;Omtzigt;nl.m.02441;Kalma;nl.m.03080;de motie-Omtzigt/Kalma over de beloning van trouwe aandeelhouders ( 31083, nr. 15)
commons;2007-2008;81;2008-04-24;31083;14;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31083-14.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5779.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5779?view=html#nl.proc.ob.d.h-tk-20072008-5778-5779.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5778-5779.html;aye;aye;aye;;no;aye;;no;aye;aye;aye;aye;aye;Omtzigt;nl.m.02441;Weekers;nl.m.02247;de motie-Omtzigt/Weekers over het aanwijzen van de aanbevelingen van de commissie-Frijns als officieel na te leven gedragscode voor vennootschappen ( 31083, nr. 14)
commons;2007-2008;81;2008-04-24;31083;13;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31083-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5779.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5779?view=html#nl.proc.ob.d.h-tk-20072008-5778-5779.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5778-5779.html;aye;aye;aye;;no;aye;;no;aye;aye;aye;no;aye;Weekers;nl.m.02247;Omtzigt;nl.m.02441;de motie-Weekers/Omtzigt over continuering van de monitoringcommissie corporate governance ( 31083, nr. 13)
commons;2007-2008;81;2008-04-24;31083;12;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31083-12.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5779.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5779?view=html#nl.proc.ob.d.h-tk-20072008-5778-5779.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5778-5779.html;no;no;aye;;aye;no;;no;aye;no;no;aye;aye;Koser Kaya;nl.m.02453;;;de motie-Koser Kaya over een transparant diversiteitsbeleid bij ondernemingen ( 31083, nr. 12)
commons;2007-2008;81;2008-04-24;02;811;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-02-811.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5780-5780-1.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5780-5780-1?view=html#nl.proc.ob.d.h-tk-20072008-5780-5780-1.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5780-5780-1.html;aye;aye;aye;;aye;no;;aye;aye;aye;no;aye;aye;Halsema;nl.m.02220;Van Dam;nl.m.02464;de motie-Halsema/Van Dam over een gesprek met de Dalai Lama over de situatie in Tibet ( 21501-02, nr. 811)
commons;2007-2008;81;2008-04-24;31200-IV;45;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-IV-45.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5780-5780.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5780-5780?view=html#nl.proc.ob.d.h-tk-20072008-5780-5780.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5780-5780.html;no;no;aye;;no;aye;;no;no;aye;aye;aye;aye;Remkes;nl.m.02991;;;motie-Remkes (31200-IV, nr. 45)
commons;2007-2008;81;2008-04-24;27925;306;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27925-306.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5778.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5778?view=html#nl.proc.ob.d.h-tk-20072008-5778-5778.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5778-5778.html;no;no;no;;no;aye;;no;no;aye;aye;no;no;Van der Staaij;nl.m.02252;;;de motie-Van der Staaij over het kiezen voor algemeen onomstreden basisvoorzieningen bij de CIMIC-inzet ( 27925, nr. 306)
commons;2007-2008;81;2008-04-24;27925;307;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27925-307.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5778.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5778?view=html#nl.proc.ob.d.h-tk-20072008-5778-5778.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5778-5778.html;aye;aye;aye;;aye;aye;;no;no;aye;aye;no;aye;Boekestijn;nl.m.03062;;;de motie-Boekestijn over het uitdragen van radicaal gedachtegoed in Afghaanse moskeeën en madrassa's ( 27925, nr. 307)
commons;2007-2008;81;2008-04-24;27925;308;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27925-308.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5778.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5778?view=html#nl.proc.ob.d.h-tk-20072008-5778-5778.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5778-5778.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;no;aye;Voordewind;nl.m.03070;Van Gennip;nl.m.02996;de motie-Voordewind/Van Gennip over maatregelen om verspreiding van haatzaaiende teksten en oproepen tegen te gaan ( 27925, nr. 308)
commons;2007-2008;81;2008-04-24;27925;309;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27925-309.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5778.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5778?view=html#nl.proc.ob.d.h-tk-20072008-5778-5778.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5778-5778.html;no;no;no;;aye;no;;no;aye;no;no;aye;no;Van Bommel;nl.m.02211;;;de motie-Van Bommel over een volledig overzicht van Nederlandse gevechtscontacten in voortgangsrapportages ( 27925, nr. 309)
commons;2007-2008;81;2008-04-24;27925;310;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27925-310.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5778.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5778?view=html#nl.proc.ob.d.h-tk-20072008-5778-5778.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5778-5778.html;aye;aye;aye;;aye;no;;aye;aye;no;aye;aye;aye;Van Gennip;nl.m.02996;;;de motie-Van Gennip c.s. over vrijwilligheid en coördinatie van de eventuele terugkeer van Afghaanse vluchtelingen ( 27925, nr. 310)
commons;2007-2008;81;2008-04-24;31083;11;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31083-11.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5779.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5778-5779?view=html#nl.proc.ob.d.h-tk-20072008-5778-5779.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5778-5779.html;no;no;no;;aye;no;;no;no;no;no;aye;no;Vendrik;nl.m.02245;Karabulut;nl.m.03102;de motie-Vendrik/Karabulut over het opnemen van een concrete normering van de beloningsverhouding tussen top en werkvloer in de code-Tabaksblat ( 31083, nr. 11)
commons;2007-2008;81;2008-04-24;31200-VI;144;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VI-144.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5780-5781.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5780-5781?view=html#nl.proc.ob.d.h-tk-20072008-5780-5781.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5780-5781.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;Teeven;nl.m.02336;Azough;nl.m.02302;motie-Teeven/Azough (31200-VI, nr. 144)
commons;2007-2008;81;2008-04-24;31200-VI;143;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VI-143.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5780-5781.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5780-5781?view=html#nl.proc.ob.d.h-tk-20072008-5780-5781.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5780-5781.html;no;no;no;;no;aye;;no;no;aye;aye;no;aye;De Roon;nl.m.03126;;;motie-De Roon (31200-VI, nr. 143)
commons;2007-2008;81;2008-04-24;31200-VI;142;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VI-142.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5780-5781.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5780-5781?view=html#nl.proc.ob.d.h-tk-20072008-5780-5781.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5780-5781.html;no;no;no;;no;no;;no;no;aye;no;no;no;De Roon;nl.m.03126;;;motie-De Roon (31200-VI, nr. 142)
commons;2007-2008;81;2008-04-24;31200-VI;141;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VI-141.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5780-5781.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5780-5781?view=html#nl.proc.ob.d.h-tk-20072008-5780-5781.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5780-5781.html;no;no;no;;aye;no;;aye;aye;no;no;aye;no;Arib;nl.m.02203;;;motie-Arib c.s. (31200-VI, nr. 141)
commons;2007-2008;81;2008-04-24;31200-IV;47;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-IV-47.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5780-5780.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5780-5780?view=html#nl.proc.ob.d.h-tk-20072008-5780-5780.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5780-5780.html;no;no;no;;no;aye;;no;no;aye;no;no;aye;Brinkman;nl.m.03099;;;motie-Brinkman (31200-IV, nr. 47)
commons;2007-2008;81;2008-04-24;31200-IV;46;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-IV-46.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5780-5780.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5780-5780?view=html#nl.proc.ob.d.h-tk-20072008-5780-5780.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5780-5780.html;aye;aye;aye;;aye;aye;;aye;aye;no;no;aye;no;Van Gent;nl.m.02218;Leerdam;nl.m.02403;motie-Van Gent/Leerdam (31200-IV, nr. 46)
commons;2007-2008;81;2008-04-24;31085;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31085-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-31085-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5774-5774-3.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5774-5774-3?view=html#nl.proc.ob.d.h-tk-20072008-5774-5774-3.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5774-5774-3.html;no;no;aye;;aye;no;;no;aye;aye;no;aye;no;Irrgang;nl.m.02422;;;amendement-Irrgang (stuk nr. 11, I)
commons;2007-2008;81;2008-04-24;31348;4;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31348-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5774-5774-2.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5774-5774-2?view=html#nl.proc.ob.d.h-tk-20072008-5774-5774-2.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5774-5774-2.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;Vos;nl.m.03087;;;motie-Vos c.s. (31348, nr. 4)
commons;2007-2008;81;2008-04-24;31348;2;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31348-2.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5774-5774-2.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5774-5774-2?view=html#nl.proc.ob.d.h-tk-20072008-5774-5774-2.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5774-5774-2.html;no;no;aye;;aye;aye;;aye;aye;aye;no;aye;aye;Blok;nl.m.02205;Vos;nl.m.03087;de motie-Blok/Vos over het verlengen van de VAR voor zelfstandigen in de thuiszorg die over 2007 over een VAR beschikten ( 31348, nr. 2)
commons;2007-2008;81;2008-04-24;31200-X;112;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-X-112.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5771-5771.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5771-5771?view=html#nl.proc.ob.d.h-tk-20072008-5771-5771.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5771-5771.html;no;no;no;;aye;no;;no;aye;no;no;aye;no;Poppe;nl.m.02536;;;motie-Poppe (31200-X, nr. 112)
commons;2007-2008;81;2008-04-24;31200-X;110;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-X-110.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5771-5771.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5771-5771?view=html#nl.proc.ob.d.h-tk-20072008-5771-5771.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5771-5771.html;no;no;no;;no;no;;no;no;aye;aye;no;no;Brinkman;nl.m.03099;;;motie-Brinkman c.s. (31200-X, nr. 110)
commons;2007-2008;81;2008-04-24;31200-X;109;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-X-109.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5771-5771.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5771-5771?view=html#nl.proc.ob.d.h-tk-20072008-5771-5771.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5771-5771.html;no;no;no;;no;aye;;no;no;aye;no;no;no;Brinkman;nl.m.03099;;;motie-Brinkman c.s. (31200-X, nr. 109)
commons;2007-2008;81;2008-04-24;31315;7;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31315-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5771-5771-2.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5771-5771-2?view=html#nl.proc.ob.d.h-tk-20072008-5771-5771-2.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5771-5771-2.html;no;no;no;;aye;aye;;no;aye;no;no;aye;no;De Rooij;nl.m.03101;;;de motie-De Rooij over financiële compensatie voor een tweede telling van studenten ( 31315, nr. 7)
commons;2007-2008;81;2008-04-24;31315;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/31315;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5771-5771-2.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5771-5771-2?view=html#nl.proc.ob.d.h-tk-20072008-5771-5771-2.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5771-5771-2.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;;;;;Wijziging van de Wet educatie en beroepsonderwijs in verband met de toevoeging van een tweede teldatum voor de bepaling van de instroom van de deelnemers ten behoeve van de berekening van de rijksbijdrage voor het beroepsonderwijs ( 31315)
commons;2007-2008;81;2008-04-24;31270;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/31270;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5771-5771-1.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5771-5771-1?view=html#nl.proc.ob.d.h-tk-20072008-5771-5771-1.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5771-5771-1.html;aye;aye;aye;;aye;aye;;aye;aye;aye;aye;aye;aye;;;;;Wijziging van de Wet toezicht accountantsorganisaties en Boek 2 van het Burgerlijk Wetboek, ter implementatie van richtlijn nr. 2006/43/EG van het Europees Parlement en de Raad van de Europese Unie van 17 mei 2006 betreffende de wettelijke controles van jaarrekeningen en geconsolideerde jaarrekeningen, tot wijziging van de Richtlijnen 78/660/EEG en 83/349/EEG van de Raad, en houdende intrekking van Richtlijn 84/253/EEG van de Raad (PbEU L 157) ( 31270)
commons;2007-2008;81;2008-04-24;31270;15;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31270-15.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-31270-15?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5771-5771-1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5771-5771-1?view=html#nl.proc.ob.d.h-tk-20072008-5771-5771-1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5771-5771-1.html;no;no;no;;aye;no;;aye;aye;aye;aye;aye;no;Irrgang;nl.m.02422;Vos;nl.m.03087;amendement-Irrgang/Vos (stuk nr. 15)
commons;2007-2008;81;2008-04-24;31200-VI;135;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VI-135.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5770-5771.1.7.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5770-5771?view=html#nl.proc.ob.d.h-tk-20072008-5770-5771.1.7.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5770-5771.html;no;no;no;;no;aye;;no;no;aye;no;no;aye;De Roon;nl.m.03126;;;motie-De Roon (31200-VI, nr. 135)
commons;2007-2008;81;2008-04-24;31200-VI;134;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VI-134.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5770-5771.1.7.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5770-5771?view=html#nl.proc.ob.d.h-tk-20072008-5770-5771.1.7.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5770-5771.html;no;no;no;;no;aye;;no;no;aye;no;no;no;De Roon;nl.m.03126;;;motie-De Roon (31200-VI, nr. 134)
commons;2007-2008;81;2008-04-24;31200-VI;133;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31200-VI-133.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5770-5771.1.6.5.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20072008-5770-5771?view=html#nl.proc.ob.d.h-tk-20072008-5770-5771.1.6.5.1;https://zoek.officielebekendmakingen.nl/h-tk-20072008-5770-5771.html;aye;no;aye;;no;aye;;aye;no;aye;aye;no;aye;Kamp;nl.m.02523;;;motie-Kamp (31200-VI, nr. 133)
