#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.aov;nl.p.cd;nl.p.cda;nl.p.d66;nl.p.fractiebierman;nl.p.fractiehendriks;nl.p.gl;nl.p.gpv;nl.p.groephendriks;nl.p.groepnijpels;nl.p.groepverkerk;nl.p.ou55plus;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;1994-1995;89;1995-06-20;24090;10;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24090-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24090-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-89-5266-5267.1.9.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-89-5266-5267?view=html#nl.proc.ob.d.h-tk-19941995-89-5266-5267.1.9.13.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-89-5266-5267.html;no;no;aye;no;;;no;no;aye;;aye;no;no;aye;no;no;no;Beinema;nl.m.01797;;;amendement-Beinema (stuk nr. 10, I)
commons;1994-1995;89;1995-06-20;23179;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/23179;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-89-5265-5265.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-89-5265-5265?view=html#nl.proc.ob.d.h-tk-19941995-89-5265-5265.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-89-5265-5265.html;aye;aye;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;;;;;Wijziging van de Wet op de jeugdhulpverlening en het Wetboek van Strafrecht in verband met hulpverlening aan weggelopen minderjarigen ( 23179)
commons;1994-1995;89;1995-06-20;23874;14;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23874-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23874-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-89-5265-5266.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-89-5265-5266?view=html#nl.proc.ob.d.h-tk-19941995-89-5265-5266.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-89-5265-5266.html;aye;aye;no;no;;;no;no;no;;;no;aye;aye;no;aye;no;Witteveen-Hevinga;nl.m.02981;;;amendement-Witteveen-Hevinga (stuk nr. 14, I)
commons;1994-1995;89;1995-06-20;23874;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/23874;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-89-5265-5266.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-89-5265-5266?view=html#nl.proc.ob.d.h-tk-19941995-89-5265-5266.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-89-5265-5266.html;aye;aye;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;;;;;Het opnieuw vaststellen van de Wet toezicht effectenverkeer in verband met de uitvoering van de richtlijn betreffende het verrichten van diensten op het gebied van beleggingen in effecten en van de richtlijn betreffende de kapitaaltoereikendheid van beleggingsondernemingen en kredietinstellingen (Wet toezicht effectenverkeer 1995) ( 23874)
commons;1994-1995;89;1995-06-20;23874;15;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23874-15.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-89-5265-5266.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-89-5265-5266?view=html#nl.proc.ob.d.h-tk-19941995-89-5265-5266.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-89-5265-5266.html;aye;aye;no;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;Witteveen-Hevinga;nl.m.02981;;;de motie-Witteveen-Hevinga c.s. over aandelen KPN voor het KPN-personeel ( 23874, nr. 15)
commons;1994-1995;89;1995-06-20;24090;16;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24090-16.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24090-16?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-89-5266-5267.1.8.5.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-89-5266-5267?view=html#nl.proc.ob.d.h-tk-19941995-89-5266-5267.1.8.5.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-89-5266-5267.html;aye;no;no;aye;;;no;no;aye;;;aye;aye;no;no;no;aye;Van Heemskerck Pillis-Duvekot;nl.m.02753;Lambrechts;nl.m.02526;amendement-Van Heemskerck Pillis-Duvekot/Lambrechts (stuk nr. 16)
commons;1994-1995;89;1995-06-20;24090;8;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24090-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24090-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-89-5266-5267.1.9.5.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-89-5266-5267?view=html#nl.proc.ob.d.h-tk-19941995-89-5266-5267.1.9.5.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-89-5266-5267.html;aye;no;no;aye;;;aye;no;aye;;;aye;aye;no;aye;aye;aye;Lambrechts;nl.m.02526;;;amendement-Lambrechts (stuk nr. 8, I)
commons;1994-1995;89;1995-06-20;24090;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24090-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24090-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-89-5266-5267.1.9.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-89-5266-5267?view=html#nl.proc.ob.d.h-tk-19941995-89-5266-5267.1.9.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-89-5266-5267.html;aye;no;aye;no;;;aye;no;aye;;;aye;no;no;no;no;no;Beinema;nl.m.01797;;;amendement-Beinema (stuk nr. 9)
commons;1994-1995;91;1995-06-22;23552;50;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23552-50.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.29.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.29.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5493.html;aye;no;no;aye;;;aye;no;no;;aye;aye;aye;aye;no;aye;no;Rosenmöller;nl.m.02970;;;motie-Rosenmöller (23552, nr. 50)
commons;1994-1995;91;1995-06-22;23552;33;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23552-33.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.32.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.32.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5493.html;no;no;no;no;;;aye;no;no;;;no;no;no;no;aye;no;Rosenmöller;nl.m.02970;;;de motie-Rosenmöller over aanleg van een vijfde gedraaide baan ( 23552, nr. 33)
commons;1994-1995;91;1995-06-22;23552;34;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23552-34.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.35.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.35.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5493.html;aye;no;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;Rosenmöller;nl.m.02970;;;de motie-Rosenmöller over onderbrenging van de luchtvaart in het Klimaatverdrag ( 23552, nr. 34)
commons;1994-1995;91;1995-06-22;23552;35;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23552-35.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.38.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.38.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5493.html;aye;no;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;Schutte;nl.m.02676;;;de motie-Schutte over een beheerste, gerichte groei van Schiphol ( 23552, nr. 35)
commons;1994-1995;91;1995-06-22;23552;36;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23552-36.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.41.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.41.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5493.html;aye;aye;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;Schutte;nl.m.02676;;;de motie-Schutte over substitutie van lucht naar rail ( 23552, nr. 36)
commons;1994-1995;91;1995-06-22;23552;42;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23552-42.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.44.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.44.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5493.html;aye;no;no;no;;;aye;aye;no;;aye;aye;no;aye;aye;aye;no;Leerkes;nl.m.02527;;;de motie-Leerkes c.s. over een gezondheidseffectenrapportage ( 23552, nr. 42)
commons;1994-1995;91;1995-06-22;23552;47;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23552-47.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.47.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.47.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5493.html;aye;no;no;no;;;aye;aye;no;;aye;no;no;aye;aye;aye;no;Rosenmöller;nl.m.02970;;;de motie-Rosenmöller c.s. over de nachtnormering ( 23552, nr. 47)
commons;1994-1995;91;1995-06-22;23552;44;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23552-44.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.50.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.50.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5493.html;no;no;no;no;;;aye;aye;no;;aye;aye;no;aye;aye;aye;no;Van Dijke;nl.m.02509;;;de motie-Van Dijke over het handhaven van het nachtregime tot 07.00 uur ( 23552, nr. 44)
commons;1994-1995;91;1995-06-22;23552;45;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23552-45.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.53.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.53.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5493.html;aye;no;no;no;;;aye;aye;no;;;aye;aye;aye;aye;aye;aye;Van Gijzel;nl.m.02979;;;de motie-Van Gijzel c.s. over het opnemen van de nachtnormering in de PKB Schiphol ( 23552, nr. 45)
commons;1994-1995;91;1995-06-22;24221;8;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24221-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24221-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5493-5494.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5493-5494?view=html#nl.proc.ob.d.h-tk-19941995-91-5493-5494.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5493-5494.html;aye;no;no;no;;;aye;aye;no;;;aye;no;aye;aye;aye;no;Van Dijke;nl.m.02509;;;amendement-Van Dijke (stuk nr. 8)
commons;1994-1995;91;1995-06-22;24221;14;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24221-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24221-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5493-5494.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5493-5494?view=html#nl.proc.ob.d.h-tk-19941995-91-5493-5494.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5493-5494.html;aye;aye;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;Adelmund;nl.m.02500;;;amendement-Adelmund (stuk nr. 14, I)
commons;1994-1995;91;1995-06-22;24221;13;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24221-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24221-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5493-5494.1.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5493-5494?view=html#nl.proc.ob.d.h-tk-19941995-91-5493-5494.1.25.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5493-5494.html;aye;aye;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;Adelmund;nl.m.02500;;;amendement-Adelmund (stuk nr. 13)
commons;1994-1995;91;1995-06-22;24221;7;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24221-7.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24221-7?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5493-5494.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5493-5494?view=html#nl.proc.ob.d.h-tk-19941995-91-5493-5494.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5493-5494.html;no;aye;aye;no;;;no;no;no;;aye;aye;no;no;no;no;no;Biesheuvel;nl.m.02822;;;amendement-Biesheuvel (stuk nr. 7)
commons;1994-1995;91;1995-06-22;24221;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24221;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5493-5494.1.35.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5493-5494?view=html#nl.proc.ob.d.h-tk-19941995-91-5493-5494.1.35.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5493-5494.html;aye;aye;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;;;;;Wijziging van een aantal sociale verzekeringswetten (Wet afschaffing malus en bevordering reïntegratie) ( 24221)
commons;1994-1995;91;1995-06-22;23552;48;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23552-48.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.26.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.26.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5493.html;aye;aye;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;Van 't Riet;nl.m.02538;;;de motie-Van 't Riet over terugdringing van de luchtverontreiniging door de luchtvaart ( 23552, nr. 48)
commons;1994-1995;91;1995-06-22;23552;28;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23552-28.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.23.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.23.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5493.html;aye;no;no;aye;;;aye;aye;no;;aye;aye;aye;aye;aye;aye;no;Van 't Riet;nl.m.02538;;;de motie-Van 't Riet c.s. over de geluidszonering ( 23552, nr. 28)
commons;1994-1995;91;1995-06-22;23552;24;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23552-24.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.20.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.20.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5493.html;aye;aye;aye;aye;;;no;no;no;;;aye;no;no;no;no;no;Van Rooy;nl.m.02831;;;de motie-Van Rooy over het strategisch belang van de bloemenveiling Aalsmeer ( 23552, nr. 24)
commons;1994-1995;91;1995-06-22;23970;11;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23970-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23970-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5491-1.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5491-1?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5491-1.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5491-1.html;no;aye;no;aye;;;no;aye;no;;aye;aye;aye;aye;aye;no;aye;Voûte-Droste;nl.m.02548;;;amendement-Voûte-Droste c.s. tot het doen vervallen van artikel 16 (stuk nr. 11)
commons;1994-1995;91;1995-06-22;23970;12;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23970-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23970-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5491-1.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5491-1?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5491-1.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5491-1.html;aye;aye;no;aye;;;no;no;no;;;no;aye;no;no;aye;aye;Van Zuijlen;nl.m.02555;;;amendement-Van Zuijlen c.s. (stuk nr. 12, I)
commons;1994-1995;91;1995-06-22;23970;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/23970;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5491-1.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5491-1?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5491-1.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5491-1.html;aye;aye;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;;;;;Vereenvoudiging van de Handelsregisterwet en wijziging van enige andere wetten (Handelsregisterwet 199.) ( 23970)
commons;1994-1995;91;1995-06-22;24140;6;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24140-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5491-2.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5491-2?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5491-2.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5491-2.html;aye;aye;aye;no;;;no;aye;no;;aye;aye;no;aye;aye;no;no;Van der Linden;nl.m.01899;;;de motie-Van der Linden c.s. over steun bij het uitvoeren van herstructureringsplannen ( 24140, nr. 6)
commons;1994-1995;91;1995-06-22;24140;7;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24140-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5491-2.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5491-2?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5491-2.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5491-2.html;no;aye;aye;no;;;no;no;no;;;aye;no;no;no;no;no;Van der Linden;nl.m.01899;;;de motie-Van der Linden over een extra bedrag voor structuurversterkende instrumenten ( 24140, nr. 7)
commons;1994-1995;91;1995-06-22;24140;8;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24140-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5491-2.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5491-2?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5491-2.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5491-2.html;aye;aye;aye;no;;;aye;aye;no;;aye;aye;no;aye;aye;aye;no;Van der Linden;nl.m.01899;;;de motie-Van der Linden c.s. over de concurrentiepositie ten opzichte van het buitenland ( 24140, nr. 8)
commons;1994-1995;91;1995-06-22;24140;9;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24140-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5491-2.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5491-2?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5491-2.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5491-2.html;aye;aye;aye;no;;;aye;aye;no;;aye;no;no;aye;aye;no;no;Van der Linden;nl.m.01899;;;de motie-Van der Linden over versterking van de agrarische kennisinfrastructuur ( 24140, nr. 9)
commons;1994-1995;91;1995-06-22;24140;10;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24140-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5491-2.1.20.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5491-2?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5491-2.1.20.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5491-2.html;aye;no;no;no;;;aye;no;no;;aye;aye;no;aye;aye;aye;no;Stellingwerf;nl.m.02544;;;de motie-Stellingwerf over een substantiële verhoging van de omvang van de biologische landbouw ( 24140, nr. 10)
commons;1994-1995;91;1995-06-22;23552;41;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23552-41.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.5.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.5.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5493.html;aye;no;no;aye;;;aye;aye;no;;;aye;aye;aye;aye;aye;aye;Van Gijzel;nl.m.02979;;;de motie-Van Gijzel c.s. over de balans tussen economische doelstellingen en milieudoelstellingen ( 23552, nr. 41)
commons;1994-1995;91;1995-06-22;23552;18;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23552-18.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5493.html;aye;no;no;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;Van Gijzel;nl.m.02979;Van 't Riet;nl.m.02538;de motie-Van Gijzel/Van 't Riet over de mogelijke ontwikkeling van een tweede areaal ( 23552, nr. 18)
commons;1994-1995;91;1995-06-22;23552;49;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23552-49.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5493.html;;;;;;;;;;;;;;;;;;Van Gijzel;nl.m.02979;Van 't Riet;nl.m.02538;motie-Van Gijzel/Van 't Riet (23552, nr. 49)
commons;1994-1995;91;1995-06-22;23552;21;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23552-21.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5493.html;no;aye;aye;no;;;no;no;no;;;no;no;no;no;no;no;Van Rooy;nl.m.02831;;;de motie-Van Rooy over de indicatieve geluidszone ( 23552, nr. 21)
commons;1994-1995;91;1995-06-22;23552;22;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23552-22.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-91-5491-5493?view=html#nl.proc.ob.d.h-tk-19941995-91-5491-5493.1.10.17.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-91-5491-5493.html;no;no;aye;aye;;;no;aye;no;;;no;no;no;no;no;aye;Van Rooy;nl.m.02831;;;de motie-Van Rooy over gedeeltelijke privatisering van de aandelen NVLS ( 23552, nr. 22)
commons;1994-1995;92;1995-06-27;24060;5;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24060-5.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-92-5515-5515-2.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-92-5515-5515-2?view=html#nl.proc.ob.d.h-tk-19941995-92-5515-5515-2.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-92-5515-5515-2.html;aye;aye;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;no;aye;Remkes;nl.m.02991;;;de motie-Remkes c.s. over ontwikkeling van de noordkop van Noord-Holland ( 24060, nr. 5)
