#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.50plus;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.fractieyildirim;nl.p.gl;nl.p.osf;nl.p.pvda;nl.p.pvdd;nl.p.pvv;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2010-2011;36;2010-12-16;32500 VIII;98;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 VIII-98.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-VIII-98?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-41.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-41?view=html#nl.proc.ob.d.h-tk-20102011-36-41.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-41.html;;no;no;aye;;aye;;aye;aye;no;no;aye;no;Van der Ham;nl.m.02317;;;amendement-Van der Ham (stuk nr. 98)
commons;2010-2011;36;2010-12-16;32500 VIII;121;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 VIII-121.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-VIII-121?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-41.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-41?view=html#nl.proc.ob.d.h-tk-20102011-36-41.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-41.html;;no;no;aye;;aye;;aye;aye;no;no;no;no;Van der Ham;nl.m.02317;;;amendement-Van der Ham (stuk nr. 121)
commons;2010-2011;36;2010-12-16;32500 VIII;81;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 VIII-81.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-VIII-81?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-41.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-41?view=html#nl.proc.ob.d.h-tk-20102011-36-41.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-41.html;;no;no;aye;;no;;aye;aye;no;aye;aye;no;Van der Ham;nl.m.02317;;;amendement-Van der Ham (stuk nr. 81)
commons;2010-2011;36;2010-12-16;32500 VIII;82;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 VIII-82.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-VIII-82?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-41.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-41?view=html#nl.proc.ob.d.h-tk-20102011-36-41.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-41.html;;no;no;aye;;aye;;no;aye;no;no;aye;no;Van der Ham;nl.m.02317;;;amendement-Van der Ham (stuk nr. 82, I)
commons;2010-2011;36;2010-12-16;32500 VIII;12;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 VIII-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-VIII-12-n1?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-41.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-41?view=html#nl.proc.ob.d.h-tk-20102011-36-41.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-41.html;;no;aye;aye;;aye;;aye;aye;no;no;aye;no;Klaver;nl.m.03226;;;amendement-Klaver (stuk nr. 12, I)
commons;2010-2011;36;2010-12-16;32500 VIII;54;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 VIII-54.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-VIII-54?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-41.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-41?view=html#nl.proc.ob.d.h-tk-20102011-36-41.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-41.html;;no;no;aye;;no;;aye;aye;no;no;aye;no;Van der Ham;nl.m.02317;;;amendement-Van der Ham (stuk nr. 54, I)
commons;2010-2011;36;2010-12-16;32500 XI;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32500 XI;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-45.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-45?view=html#nl.proc.ob.d.h-tk-20102011-36-45.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-45.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;;;;;Vaststelling van de begrotingsstaten van Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer (XI) en van de begrotingsstaat van het Waddenfonds voor het jaar 2011 ( 32500 XI)
commons;2010-2011;36;2010-12-16;32500 XII;60;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 XII-60.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-XII-60?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-46.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-46?view=html#nl.proc.ob.d.h-tk-20102011-36-46.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-46.html;;no;aye;aye;;aye;;aye;aye;no;no;aye;no;Van Veldhoven;nl.m.03191;Samsom;nl.m.02335;amendement-Van Veldhoven/Samsom (stuk nr. 60, I)
commons;2010-2011;36;2010-12-16;32500 XV;54;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 XV-54.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-XV-54?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-49.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-49?view=html#nl.proc.ob.d.h-tk-20102011-36-49.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-49.html;;no;no;aye;;no;;no;no;no;no;no;no;Koser Kaya;nl.m.02453;;;amendement-Koser Kaya (stuk nr. 54)
commons;2010-2011;36;2010-12-16;32500 XV;18;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 XV-18.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-XV-18?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-49.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-49?view=html#nl.proc.ob.d.h-tk-20102011-36-49.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-49.html;;no;aye;no;;aye;;aye;aye;no;no;aye;no;Karabulut;nl.m.03102;Hamer;nl.m.02221;amendement-Karabulut/Hamer (stuk nr. 18)
commons;2010-2011;36;2010-12-16;32500 XV;55;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 XV-55.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-XV-55?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-49.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-49?view=html#nl.proc.ob.d.h-tk-20102011-36-49.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-49.html;;no;no;aye;;aye;;aye;aye;no;no;no;no;Koser Kaya;nl.m.02453;;;amendement-Koser Kaya (stuk nr. 55)
commons;2010-2011;36;2010-12-16;32500 XV;21;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 XV-21.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-XV-21?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-49.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-49?view=html#nl.proc.ob.d.h-tk-20102011-36-49.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-49.html;;no;aye;no;;aye;;aye;aye;no;no;aye;no;Vermeij;nl.m.03084;Ortega-Martijn;nl.m.03071;amendement-Vermeij/Ortega-Martijn (stuk nr. 21)
commons;2010-2011;36;2010-12-16;22112:,22112;1109;brief;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-22112:,22112-1109.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-121.1.6.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-121?view=html#nl.proc.ob.d.h-tk-20102011-36-121.1.6.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-121.html;;aye;aye;aye;;aye;;aye;aye;no;aye;aye;aye;;;;;In stemming komt de brief van de vaste commissie voor Europese Zaken (22112, nr. 1109)
commons;2010-2011;36;2010-12-16;32500 XIV;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32500 XIV;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-48.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-48?view=html#nl.proc.ob.d.h-tk-20102011-36-48.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-48.html;;aye;aye;aye;;aye;;aye;no;aye;aye;aye;aye;;;;;Vaststelling van de begrotingsstaten van Landbouw, Natuur en Voedselkwaliteit (XIV) voor het jaar 2011 ( 32500 XIV)
commons;2010-2011;36;2010-12-16;32500 XIV;20;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 XIV-20.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-XIV-20?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-48.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-48?view=html#nl.proc.ob.d.h-tk-20102011-36-48.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-48.html;;no;aye;no;;aye;;aye;aye;no;no;aye;no;Dijksma;nl.m.02510;Wiegman-van Meppelen Scheppink;nl.m.03125;amendement-Dijksma/Wiegman-van Meppelen Scheppink (stuk nr. 20)
commons;2010-2011;36;2010-12-16;32500 XIV;16;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 XIV-16.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-XIV-16?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-48.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-48?view=html#nl.proc.ob.d.h-tk-20102011-36-48.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-48.html;;aye;aye;aye;;aye;;aye;aye;no;no;aye;no;Van Veldhoven;nl.m.03191;;;amendement-Van Veldhoven c.s. (stuk nr. 16)
commons;2010-2011;36;2010-12-16;32500 XIV;22;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 XIV-22.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-XIV-22?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-48.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-48?view=html#nl.proc.ob.d.h-tk-20102011-36-48.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-48.html;;aye;aye;aye;;aye;;aye;aye;no;no;aye;aye;Van Veldhoven;nl.m.03191;;;amendement-Van Veldhoven (stuk nr. 22)
commons;2010-2011;36;2010-12-16;32500 XIV;15;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 XIV-15.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-XIV-15?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-48.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-48?view=html#nl.proc.ob.d.h-tk-20102011-36-48.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-48.html;;no;aye;aye;;aye;;aye;aye;no;no;aye;no;Van Veldhoven;nl.m.03191;El Fassed;nl.m.03228;amendement-Van Veldhoven/El Fassed (stuk nr. 15, IA)
commons;2010-2011;36;2010-12-16;32500 XIV;21;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 XIV-21.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-XIV-21?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-48.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-48?view=html#nl.proc.ob.d.h-tk-20102011-36-48.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-48.html;;no;aye;no;;aye;;aye;aye;no;no;aye;no;Van Gerven;nl.m.03116;Dijsselbloem;nl.m.02200;amendement-Van Gerven/Dijsselbloem (stuk nr. 21)
commons;2010-2011;36;2010-12-16;32500 XIII;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32500 XIII;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-47.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-47?view=html#nl.proc.ob.d.h-tk-20102011-36-47.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-47.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;;;;;Vaststelling van de begrotingsstaten van het Ministerie van Economische Zaken, Landbouw en Innovatie (XIII) voor het jaar 2011 ( 32500 XIII)
commons;2010-2011;36;2010-12-16;32500 XIII;159;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 XIII-159.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-XIII-159?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-47.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-47?view=html#nl.proc.ob.d.h-tk-20102011-36-47.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-47.html;;no;no;aye;;aye;;aye;aye;no;no;aye;no;Van der Ham;nl.m.02317;;;amendement-Van der Ham (stuk nr. 159)
commons;2010-2011;36;2010-12-16;32500 XIII;77;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 XIII-77.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-XIII-77?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-47.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-47?view=html#nl.proc.ob.d.h-tk-20102011-36-47.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-47.html;;no;aye;no;;aye;;aye;aye;no;no;aye;no;Dijksma;nl.m.02510;Wiegman-van Meppelen Scheppink;nl.m.03125;amendement-Dijksma/Wiegman-van Meppelen Scheppink (stuk nr. 77)
commons;2010-2011;36;2010-12-16;;72;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst--72.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-47.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-47?view=html#nl.proc.ob.d.h-tk-20102011-36-47.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-47.html;;no;aye;aye;;aye;;aye;aye;no;no;aye;no;Gesthuizen;nl.m.03103;;;amendementen-Gesthuizen (stuk nrs. 72, I en II)
commons;2010-2011;36;2010-12-16;32500 XII;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32500 XII;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-46.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-46?view=html#nl.proc.ob.d.h-tk-20102011-36-46.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-46.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;;;;;Vaststelling van de begrotingsstaten van het Ministerie van Infrastructuur en Milieu (XII) voor het jaar 2011 ( 32500 XII)
commons;2010-2011;36;2010-12-16;32500 XII;12;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 XII-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-XII-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-46.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-46?view=html#nl.proc.ob.d.h-tk-20102011-36-46.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-46.html;;aye;aye;no;;no;;no;no;aye;aye;no;no;De Rouwe;nl.m.03054;;;amendement-De Rouwe (stuk nr. 12)
commons;2010-2011;36;2010-12-16;32500 XII;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 XII-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-XII-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-46.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-46?view=html#nl.proc.ob.d.h-tk-20102011-36-46.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-46.html;;no;aye;aye;;aye;;aye;aye;no;no;aye;no;Slob;nl.m.01639;;;amendement-Slob c.s. (stuk nr. 9)
commons;2010-2011;36;2010-12-16;32500 XII;5;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 XII-5.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-XII-5?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-46.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-46?view=html#nl.proc.ob.d.h-tk-20102011-36-46.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-46.html;;no;aye;no;;aye;;no;aye;no;aye;aye;no;Slob;nl.m.01639;;;amendement-Slob (stuk nr. 5)
commons;2010-2011;36;2010-12-16;32500 XII;10;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 XII-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-XII-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-46.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-46?view=html#nl.proc.ob.d.h-tk-20102011-36-46.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-46.html;;no;aye;no;;aye;;no;aye;no;aye;aye;no;Van Tongeren;nl.m.03225;Van Gent;nl.m.02218;amendement-Van Tongeren/Van Gent (stuk nr. 10)
commons;2010-2011;36;2010-12-16;32500 XII;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 XII-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-XII-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-46.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-46?view=html#nl.proc.ob.d.h-tk-20102011-36-46.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-46.html;;no;aye;aye;;aye;;aye;aye;no;no;aye;no;Samsom;nl.m.02335;;;amendement-Samsom (stuk nr. 11)
commons;2010-2011;36;2010-12-16;32500 VIII;13;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 VIII-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-VIII-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-41.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-41?view=html#nl.proc.ob.d.h-tk-20102011-36-41.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-41.html;;no;aye;aye;;aye;;aye;aye;no;no;aye;no;Çelik;nl.m.03245;;;amendement-Çelik (stuk nr. 13, I)
commons;2010-2011;36;2010-12-16;32500 VIII;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 VIII-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-VIII-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-41.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-41?view=html#nl.proc.ob.d.h-tk-20102011-36-41.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-41.html;;no;no;aye;;aye;;no;aye;no;aye;no;no;Van der Ham;nl.m.02317;;;amendement-Van der Ham (stuk nr. 11, I)
commons;2010-2011;36;2010-12-16;32500 V;55;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32500 V-55.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32500-V-55?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-37.1.31.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-37?view=html#nl.proc.ob.d.h-tk-20102011-36-37.1.31.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-37.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;Ferrier;nl.m.02310;Dijkhoff;nl.m.03250;amendement-Ferrier/Dijkhoff (stuk nr. 55, I)
commons;2010-2011;36;2010-12-16;32500-VIII;99;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32500-VIII-99.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-29.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-29?view=html#nl.proc.ob.d.h-tk-20102011-36-29.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-29.html;;aye;aye;aye;;aye;;aye;aye;no;aye;aye;no;Van Dam;nl.m.02464;;;motie-Van Dam (32500-VIII, nr. 99)
commons;2010-2011;36;2010-12-16;32500-VIII;100;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500-VIII-100.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-29.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-29?view=html#nl.proc.ob.d.h-tk-20102011-36-29.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-29.html;;no;aye;aye;;aye;;aye;aye;no;no;aye;no;Van Dam;nl.m.02464;;;motie-Van Dam (32500-VIII, nr. 100)
commons;2010-2011;36;2010-12-16;32500-VIII;103;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500-VIII-103.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-29.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-29?view=html#nl.proc.ob.d.h-tk-20102011-36-29.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-29.html;;no;aye;no;;no;;no;aye;no;no;aye;no;Jasper van Dijk;nl.m.03104;;;motie-Jasper van Dijk (32500-VIII, nr. 103)
commons;2010-2011;36;2010-12-16;32500-VIII;104;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500-VIII-104.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-29.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-29?view=html#nl.proc.ob.d.h-tk-20102011-36-29.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-29.html;;no;no;aye;;aye;;aye;aye;no;no;aye;no;Jasper van Dijk;nl.m.03104;;;motie-Jasper van Dijk (32500-VIII, nr. 104)
commons;2010-2011;36;2010-12-16;32500-VIII;105;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32500-VIII-105.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-29.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-29?view=html#nl.proc.ob.d.h-tk-20102011-36-29.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-29.html;;aye;aye;aye;;aye;;aye;aye;no;aye;aye;no;Van der Ham;nl.m.02317;Voordewind;nl.m.03070;motie-Van der Ham/Voordewind (32500-VIII, nr. 105)
commons;2010-2011;36;2010-12-16;32500-VIII;127;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32500-VIII-127.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-29.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-29?view=html#nl.proc.ob.d.h-tk-20102011-36-29.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-29.html;;aye;no;aye;;aye;;no;no;aye;aye;no;aye;Van der Ham;nl.m.02317;;;motie-Van der Ham (32500-VIII, nr. 127)
commons;2010-2011;36;2010-12-16;32500-VIII;108;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500-VIII-108.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-29.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-29?view=html#nl.proc.ob.d.h-tk-20102011-36-29.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-29.html;;no;no;aye;;aye;;no;aye;no;no;no;no;Van der Ham;nl.m.02317;;;motie-Van der Ham (32500-VIII, nr. 108)
commons;2010-2011;36;2010-12-16;32500-VIII;109;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32500-VIII-109.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-29.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-36-29?view=html#nl.proc.ob.d.h-tk-20102011-36-29.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-36-29.html;;no;no;no;;no;;no;no;aye;no;no;no;Bosma;nl.m.03127;;;motie-Bosma (32500-VIII, nr. 109)
