#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.ln;nl.p.lpf;nl.p.osf;nl.p.pvda;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2001-2002;27;2001-11-22;28028;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28028;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1946-1946.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1946-1946?view=html#nl.proc.ob.d.h-tk-20012002-1946-1946.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1946-1946.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;;;;;Uitvoering van het op 15 december 1997 te New York totstandgekomen Verdrag inzake de bestrijding van terroristische bomaanslagen (Trb. 1998, 84) en het op 9 december 1994 te New York totstandgekomen Verdrag inzake de veiligheid van VN-personeel en geassocieerd personeel (Trb. 1996, 62) ( 28028)
commons;2001-2002;27;2001-11-22;28028:,28029:,28030:,28031;10;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28028:,28029:,28030:,28031-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1947-1947-1.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1947-1947-1?view=html#nl.proc.ob.d.h-tk-20012002-1947-1947-1.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1947-1947-1.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Niederer;nl.m.02232;;;motie-Niederer c.s. (28028, 28029, 28030, 28031, nr. 10)
commons;2001-2002;27;2001-11-22;27836;7;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27836-7.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27836-7?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1962-1963.1.7.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1962-1963?view=html#nl.proc.ob.d.h-tk-20012002-1962-1963.1.7.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1962-1963.html;aye;no;no;no;;;;no;aye;no;aye;Oplaat;nl.m.02233;Th.A.M. Meijer;nl.m.02575;amendement-Oplaat/Th.A.M. Meijer (stuk nr. 7, I)
commons;2001-2002;27;2001-11-22;27836;13;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27836-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27836-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1962-1963.1.7.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1962-1963?view=html#nl.proc.ob.d.h-tk-20012002-1962-1963.1.7.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1962-1963.html;no;aye;no;no;;;;no;no;no;no;Stellingwerf;nl.m.02544;;;amendement-Stellingwerf (stuk nr. 13, I)
commons;2001-2002;27;2001-11-22;27836;12;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27836-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27836-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1962-1963.1.7.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1962-1963?view=html#nl.proc.ob.d.h-tk-20012002-1962-1963.1.7.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1962-1963.html;no;no;no;aye;;;;no;no;aye;no;M.B. Vos;nl.m.02547;;;amendement-M.B. Vos (stuk nr. 12, I)
commons;2001-2002;27;2001-11-22;27836;16;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27836-16.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27836-16?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1962-1963.1.7.23.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1962-1963?view=html#nl.proc.ob.d.h-tk-20012002-1962-1963.1.7.23.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1962-1963.html;aye;aye;aye;no;;;;aye;aye;no;aye;Oplaat;nl.m.02233;;;amendement-Oplaat (stuk nr. 16)
commons;2001-2002;27;2001-11-22;27836;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27836;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1962-1963.1.7.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1962-1963?view=html#nl.proc.ob.d.h-tk-20012002-1962-1963.1.7.28.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1962-1963.html;no;aye;aye;aye;;;;aye;no;aye;no;;;;;Regels inzake ammoniakemissie uit tot veehouderijen behorende dierenverblijven (Wet ammoniak en veehouderij) ( 27836)
commons;2001-2002;27;2001-11-22;27835:,27836;19;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27835:,27836-19.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1963-1964.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1963-1964?view=html#nl.proc.ob.d.h-tk-20012002-1963-1964.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1963-1964.html;aye;aye;aye;no;;;;aye;aye;no;aye;Th.A.M. Meijer;nl.m.02575;;;motie-Th.A.M. Meijer c.s. (27835, 27836, nr. 19)
commons;2001-2002;27;2001-11-22;27835:,27836;14;motie;rejected;transformer-problem;https://zoek.officielebekendmakingen.nl/kst-27835:,27836-14.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1963-1964.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1963-1964?view=html#nl.proc.ob.d.h-tk-20012002-1963-1964.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1963-1964.html;;;;;;;;;;;;Van der Vlies;nl.m.02682;;;motie-Van der Vlies c.s. (27835, 27836, nr. 14)
commons;2001-2002;27;2001-11-22;27835:,27836;15;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27835:,27836-15.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1963-1964.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1963-1964?view=html#nl.proc.ob.d.h-tk-20012002-1963-1964.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1963-1964.html;aye;aye;no;no;;;;no;aye;aye;aye;Van der Vlies;nl.m.02682;Th.A.M. Meijer;nl.m.02575;motie-Van der Vlies/Th.A.M. Meijer (27835, 27836, nr. 15)
commons;2001-2002;27;2001-11-22;27835:,27836;20;motie;rejected;transformer-problem;https://zoek.officielebekendmakingen.nl/kst-27835:,27836-20.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1963-1964.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1963-1964?view=html#nl.proc.ob.d.h-tk-20012002-1963-1964.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1963-1964.html;;;;;;;;;;;;Stellingwerf;nl.m.02544;;;motie-Stellingwerf c.s. (27835, 27836, nr. 20)
commons;2001-2002;27;2001-11-22;27835:,27836;18;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27835:,27836-18.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1963-1964.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1963-1964?view=html#nl.proc.ob.d.h-tk-20012002-1963-1964.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1963-1964.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Ter Veer;nl.m.02680;;;motie-Ter Veer c.s. (27835, 27836, nr. 18)
commons;2001-2002;27;2001-11-22;27897;9;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27897-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1964-1964.1.5.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1964-1964?view=html#nl.proc.ob.d.h-tk-20012002-1964-1964.1.5.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1964-1964.html;aye;aye;aye;aye;;;;aye;aye;aye;no;Noorman-den Uyl;nl.m.02531;;;de motie-Noorman-den Uyl c.s. over een vrijlatingsregeling in de AOW ( 27897, nr. 9)
commons;2001-2002;27;2001-11-22;27836;10;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27836-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27836-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1962-1963.1.7.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1962-1963?view=html#nl.proc.ob.d.h-tk-20012002-1962-1963.1.7.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1962-1963.html;no;no;no;aye;;;;no;no;aye;no;M.B. Vos;nl.m.02547;;;amendement-M.B. Vos (stuk nr. 10, I)
commons;2001-2002;27;2001-11-22;27835;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27835;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1961-1962.1.8.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1961-1962?view=html#nl.proc.ob.d.h-tk-20012002-1961-1962.1.8.28.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1961-1962.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;;;;;Regels inzake stankemissie van veehouderijen in ontwikkelings- en verwevingsgebieden (Wet stankemissie veehouderijen in landbouwontwikkelings- en verwevingsgebieden) ( 27835)
commons;2001-2002;27;2001-11-22;27835;10:,I;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27835;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1961-1962.1.8.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1961-1962?view=html#nl.proc.ob.d.h-tk-20012002-1961-1962.1.8.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1961-1962.html;aye;aye;no;no;;;;no;aye;aye;aye;Stellingwerf;nl.m.02544;;;amendement-Stellingwerf (stuk nr. 10, I, A)
commons;2001-2002;27;2001-11-22;27835;11;amendement;accepted;transformer-problem;https://zoek.officielebekendmakingen.nl/kst-27835-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27835-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1961-1962.1.8.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1961-1962?view=html#nl.proc.ob.d.h-tk-20012002-1961-1962.1.8.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1961-1962.html;;;;;;;;;;;;M.B. Vos;nl.m.02547;;;amendement-M.B. Vos (stuk nr. 11, II)
commons;2001-2002;27;2001-11-22;27835;9;amendement;rejected;hoofdelijk;https://zoek.officielebekendmakingen.nl/kst-27835-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27835-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1961-1962.1.8.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1961-1962?view=html#nl.proc.ob.d.h-tk-20012002-1961-1962.1.8.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1961-1962.html;;;;;;;;;;;;Th.A.M. Meijer;nl.m.02575;;;amendement-Th.A.M. Meijer (stuk nr. 9, I)
commons;2001-2002;27;2001-11-22;27835;12;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27835-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27835-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1961-1962.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1961-1962?view=html#nl.proc.ob.d.h-tk-20012002-1961-1962.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1961-1962.html;aye;aye;no;no;;;;no;aye;aye;aye;Van der Vlies;nl.m.02682;;;amendement-Van der Vlies (stuk nr. 12, I)
commons;2001-2002;27;2001-11-22;27454;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27454;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1947-1947.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1947-1947?view=html#nl.proc.ob.d.h-tk-20012002-1947-1947.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1947-1947.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;;;;;Goedkeuring van het op 9 december 1994 te New York totstandgekomen Verdrag inzake de veiligheid van VN-personeel en geassocieerd personeel (Trb. 1996, 62) ( 27454, R1668)
commons;2001-2002;27;2001-11-22;27784;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27784;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1947-1947-2.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1947-1947-2?view=html#nl.proc.ob.d.h-tk-20012002-1947-1947-2.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1947-1947-2.html;aye;aye;aye;aye;;;;aye;aye;no;aye;;;;;Wijziging van de Wet op de vennootschapsbelasting 1969 (afschaffing vrijstelling enkele overheidsbedrijven en voorkoming incidentele voor- en nadelen) ( 27784)
commons;2001-2002;27;2001-11-22;27818:,1692;10;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27818:,1692-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1945-1946.1.8.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1945-1946?view=html#nl.proc.ob.d.h-tk-20012002-1945-1946.1.8.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1945-1946.html;aye;no;aye;aye;;;;no;no;no;aye;Verhagen;nl.m.02920;;;de motie-Verhagen c.s. over meerderheidsbesluitvorming ( 27818, R1692, nr. 10)
commons;2001-2002;27;2001-11-22;27818:,1692;9;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27818:,1692-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1945-1946.1.8.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1945-1946?view=html#nl.proc.ob.d.h-tk-20012002-1945-1946.1.8.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1945-1946.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Scheltema-de Nie;nl.m.02982;;;de motie-Scheltema-de Nie c.s. over overbelasting van het Hof ( 27818, R1692, nr. 9)
commons;2001-2002;27;2001-11-22;27818:,1692;8;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27818:,1692-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1945-1946.1.8.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1945-1946?view=html#nl.proc.ob.d.h-tk-20012002-1945-1946.1.8.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1945-1946.html;aye;aye;aye;aye;;;;aye;aye;no;aye;Timmermans;nl.m.02244;;;de motie-Timmermans c.s. over kennis van het Europees recht ( 27818, R1692, nr. 8)
commons;2001-2002;27;2001-11-22;27818:,1692;7;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27818:,1692-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1945-1946.1.8.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1945-1946?view=html#nl.proc.ob.d.h-tk-20012002-1945-1946.1.8.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1945-1946.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Timmermans;nl.m.02244;;;de motie-Timmermans over de openbaarheid van het Europees bestuur ( 27818, R1692, nr. 7)
commons;2001-2002;27;2001-11-22;27818;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27818;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1945-1946.1.7.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1945-1946?view=html#nl.proc.ob.d.h-tk-20012002-1945-1946.1.7.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1945-1946.html;aye;aye;aye;aye;;;;aye;aye;no;aye;;;;;Goedkeuring van het op 26 februari 2001 te Nice tot stand gekomen Verdrag van Nice houdende wijziging van het Verdrag betreffende de Europese Unie, de Verdragen tot oprichting van de Europese Gemeenschappen en sommige bijbehorende akten, met Protocollen (Trb. 2001, 47) ( 27818, R1692)
commons;2001-2002;27;2001-11-22;27897;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27897;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1945-1945.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1945-1945?view=html#nl.proc.ob.d.h-tk-20012002-1945-1945.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1945-1945.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;;;;;Enkele wijzigingen in wetten op het terrein van het Ministerie van Sociale Zaken en Werkgelegenheid (Verzamelwet SZW-wetten 2001) ( 27897)
commons;2001-2002;27;2001-11-22;27897;10;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27897-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27897-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1945-1945.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1945-1945?view=html#nl.proc.ob.d.h-tk-20012002-1945-1945.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1945-1945.html;aye;aye;aye;aye;;;;aye;aye;aye;no;Noorman-den Uyl;nl.m.02531;;;amendement-Noorman-den Uyl c.s. (stuk nr. 10, I)
commons;2001-2002;27;2001-11-22;27549;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27549;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1945-1945-1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-1945-1945-1?view=html#nl.proc.ob.d.h-tk-20012002-1945-1945-1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-1945-1945-1.html;aye;aye;aye;aye;;;;aye;aye;no;aye;;;;;Regels met betrekking tot de positionering van de reïntegratiediensten van de Arbeidsvoorzieningsorganisatie (Wet verzelfstandiging reïntegratiediensten Arbeidsvoorzieningsorganisatie) ( 27549)
commons;2001-2002;28;2001-11-27;28008;10;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28008-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2024-2025.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2024-2025?view=html#nl.proc.ob.d.h-tk-20012002-2024-2025.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2024-2025.html;aye;aye;no;aye;;;;aye;aye;aye;no;Buijs;nl.m.02213;;;de motie-Buijs c.s. over een stimuleringsfonds opleidingen ( 28008, nr. 10)
commons;2001-2002;28;2001-11-27;28008;9;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28008-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2024-2025.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2024-2025?view=html#nl.proc.ob.d.h-tk-20012002-2024-2025.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2024-2025.html;no;no;no;aye;;;;no;no;aye;no;Kant;nl.m.02226;;;de motie-Kant over het opstellen van een deltaplan ( 28008, nr. 9)
commons;2001-2002;28;2001-11-27;19637;626;motie;accepted;hoofdelijk;https://zoek.officielebekendmakingen.nl/kst-19637-626.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2024-2024.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2024-2024?view=html#nl.proc.ob.d.h-tk-20012002-2024-2024.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2024-2024.html;;;;;;;;;;;;Wijn;nl.m.02249;Rietkerk;nl.m.02237;de motie-Wijn/Rietkerk over controle op verblijfsrechten ( 19637, nr. 626)
commons;2001-2002;28;2001-11-27;19637;625;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-625.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2024-2024.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2024-2024?view=html#nl.proc.ob.d.h-tk-20012002-2024-2024.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2024-2024.html;no;no;no;aye;;;;no;no;aye;no;De Wit;nl.m.02940;;;de motie-De Wit over de huursubsidieregels ( 19637, nr. 625)
commons;2001-2002;28;2001-11-27;19637;627;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-627.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2024-2024.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2024-2024?view=html#nl.proc.ob.d.h-tk-20012002-2024-2024.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2024-2024.html;aye;aye;aye;no;;;;aye;aye;no;aye;Middel;nl.m.02987;Duivesteijn;nl.m.02513;de motie-Middel/Duivesteijn over clandestiene door- en onderverhuur ( 19637, nr. 627)
commons;2001-2002;28;2001-11-27;27204;14;motie;accepted;transformer-problem;https://zoek.officielebekendmakingen.nl/kst-27204-14.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2024-2024-1.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2024-2024-1?view=html#nl.proc.ob.d.h-tk-20012002-2024-2024-1.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2024-2024-1.html;;;;;;;;;;;;Kamp;nl.m.02523;;;- de motie-Albayrak/Hoekema over de bestrijding van mensensmokkel ( 27204, nr. 13) - de motie-Kamp c.s. over ongedocumenteerde asielzoekers ( 27204, nr. 14) - de motie-Kamp c.s. over ongedocumenteerde asielzoekers ( 27204, nr. 14)
commons;2001-2002;28;2001-11-27;27204;13;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27204-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2024-2024-1.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2024-2024-1?view=html#nl.proc.ob.d.h-tk-20012002-2024-2024-1.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2024-2024-1.html;aye;no;aye;aye;;;;aye;no;aye;aye;Albayrak;nl.m.02202;Hoekema;nl.m.02520;de motie-Albayrak/Hoekema over de bestrijding van mensensmokkel ( 27204, nr. 13)
commons;2001-2002;28;2001-11-27;28008;11;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28008-11.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2024-2025.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2024-2025?view=html#nl.proc.ob.d.h-tk-20012002-2024-2025.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2024-2025.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Arib;nl.m.02203;Buijs;nl.m.02213;de motie-Arib/Buijs over diverse maatregelen ( 28008, nr. 11)
commons;2001-2002;29;2001-11-28;28093;16;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28093-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2132-2133.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2132-2133?view=html#nl.proc.ob.d.h-tk-20012002-2132-2133.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2132-2133.html;no;no;no;aye;;;;no;no;aye;no;Rosenmöller;nl.m.02970;Poppe;nl.m.02536;de motie-Rosenmöller/Poppe over afkeuring van het beleid van de minister van Justitie ( 28093, nr. 16)
commons;2001-2002;29;2001-11-28;28093;5;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28093-5.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2132-2133.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-2132-2133?view=html#nl.proc.ob.d.h-tk-20012002-2132-2133.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-2132-2133.html;aye;no;aye;aye;;;;no;aye;aye;aye;Van den Berg;nl.m.02792;;;de motie-Van den Berg over de schikking met bij de Schipholtunnel betrokken aannemers ( 28093, nr. 5)
