#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.d66;nl.p.gl;nl.p.gpv;nl.p.osf;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;1999-2000;7;1999-10-05;25969 25969 25969;39;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25969 25969 25969-39.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365?view=html#nl.proc.ob.d.h-tk-19992000-363-365.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-363-365.html;aye;no;no;no;;no;no;no;no;aye;Udo;nl.m.02256;;;amendement-Udo (stuk nr. 39, I)
commons;1999-2000;7;1999-10-05;25969 25969 25969;32;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25969 25969 25969-32.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365?view=html#nl.proc.ob.d.h-tk-19992000-363-365.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-363-365.html;aye;aye;aye;no;;aye;no;no;aye;aye;Udo;nl.m.02256;Scheltema-de Nie;nl.m.02982;amendement-Udo/Scheltema-de Nie (stuk nr. 32, I)
commons;1999-2000;7;1999-10-05;26524;11;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26524-11.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-363.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-363?view=html#nl.proc.ob.d.h-tk-19992000-363-363.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-363-363.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Verburg;nl.m.02246;;;de motie-Verburg c.s. over verbreding van de implementatiewet ( 26524, nr. 11)
commons;1999-2000;7;1999-10-05;26524;10;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26524-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-363.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-363?view=html#nl.proc.ob.d.h-tk-19992000-363-363.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-363-363.html;aye;aye;aye;aye;;aye;aye;no;aye;aye;Weekers;nl.m.02247;;;de motie-Weekers c.s. over uitbreiding van de werkingssfeer ( 26524, nr. 10)
commons;1999-2000;7;1999-10-05;26524;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/26524;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-363.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-363?view=html#nl.proc.ob.d.h-tk-19992000-363-363.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-363-363.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;;;;;de motie-Verburg c.s. over verbreding van de implementatiewet ( 26524, nr. 11)
commons;1999-2000;7;1999-10-05;25969 25969 25969;40;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25969 25969 25969-40.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365.1.37.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365?view=html#nl.proc.ob.d.h-tk-19992000-363-365.1.37.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-363-365.html;aye;aye;aye;no;;no;no;no;no;aye;Scheltema-de Nie;nl.m.02982;Udo;nl.m.02256;amendement-Scheltema-de Nie/Udo (stuk nr. 40, I)
commons;1999-2000;7;1999-10-05;25969 25969 25969;35;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25969 25969 25969-35.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365.1.45.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365?view=html#nl.proc.ob.d.h-tk-19992000-363-365.1.45.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-363-365.html;no;no;no;no;;no;no;no;no;aye;Udo;nl.m.02256;;;amendement-Udo (stuk nr. 35, I)
commons;1999-2000;7;1999-10-05;25969 25969 25969;31;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25969 25969 25969-31.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365.1.54.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365?view=html#nl.proc.ob.d.h-tk-19992000-363-365.1.54.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-363-365.html;aye;no;no;no;;no;no;no;no;aye;Buijs;nl.m.02213;;;amendement-Buijs (stuk nr. 31)
commons;1999-2000;7;1999-10-05;26827;2;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26827-2.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-365-366.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-365-366?view=html#nl.proc.ob.d.h-tk-19992000-365-366.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-365-366.html;aye;aye;aye;aye;;aye;aye;aye;aye;no;Van Middelkoop;nl.m.02973;;;de motie-Van Middelkoop c.s. over openbaarmaking van het rapport van het CPT ( 26827, nr. 2)
commons;1999-2000;7;1999-10-05;26827;3;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26827-3.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-365-366.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-365-366?view=html#nl.proc.ob.d.h-tk-19992000-365-366.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-365-366.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Van Oven;nl.m.02534;;;motie-Van Oven (26827, nr. 3)
commons;1999-2000;7;1999-10-05;25969;38;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25969-38.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365.1.94.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365?view=html#nl.proc.ob.d.h-tk-19992000-363-365.1.94.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-363-365.html;no;no;aye;aye;;no;aye;aye;aye;no;Kant;nl.m.02226;Hermann;nl.m.02223;de motie-Kant/Hermann over beperking van de reclame voor alcohol houdende dranken ( 25969, nr. 38)
commons;1999-2000;7;1999-10-05;25969;37;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25969-37.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365.1.91.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365?view=html#nl.proc.ob.d.h-tk-19992000-363-365.1.91.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-363-365.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Apostolou;nl.m.02966;;;de motie-Apostolou c.s. over de verstrekking van alcoholhoudende dranken in sportkantines ( 25969, nr. 37)
commons;1999-2000;7;1999-10-05;25969 25969 25969;4;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25969 25969 25969-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365.1.84.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365?view=html#nl.proc.ob.d.h-tk-19992000-363-365.1.84.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-363-365.html;aye;aye;aye;aye;;aye;aye;aye;aye;no;Van de Camp;nl.m.02793;;;amendement-Van de Camp (stuk nr. 4)
commons;1999-2000;7;1999-10-05;25969 25969 25969;16;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25969 25969 25969-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365.1.74.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365?view=html#nl.proc.ob.d.h-tk-19992000-363-365.1.74.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-363-365.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Scheltema-de Nie;nl.m.02982;;;amendement-Scheltema-de Nie (stuk nr. 16)
commons;1999-2000;7;1999-10-05;25969 25969 25969;13;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25969 25969 25969-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365.1.69.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365?view=html#nl.proc.ob.d.h-tk-19992000-363-365.1.69.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-363-365.html;aye;no;no;no;;no;no;no;no;aye;Udo;nl.m.02256;;;amendement-Udo (stuk nr. 13)
commons;1999-2000;7;1999-10-05;25969 25969 25969;20;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25969 25969 25969-20.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365.1.66.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365?view=html#nl.proc.ob.d.h-tk-19992000-363-365.1.66.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-363-365.html;aye;no;aye;no;;aye;no;no;aye;no;Apostolou;nl.m.02966;;;amendement-Apostolou (stuk nr. 20)
commons;1999-2000;7;1999-10-05;25969 25969 25969;12;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25969 25969 25969-12.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365.1.62.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365?view=html#nl.proc.ob.d.h-tk-19992000-363-365.1.62.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-363-365.html;aye;aye;no;no;;aye;no;no;no;aye;Udo;nl.m.02256;Scheltema-de Nie;nl.m.02982;amendement-Udo/Scheltema-de Nie (stuk nr. 12)
commons;1999-2000;7;1999-10-05;25969 25969 25969;34;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25969 25969 25969-34.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365.1.58.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-363-365?view=html#nl.proc.ob.d.h-tk-19992000-363-365.1.58.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-363-365.html;no;no;aye;aye;;aye;aye;aye;aye;no;Van der Vlies;nl.m.02682;;;amendement-Van der Vlies (stuk nr. 34)
commons;1999-2000;7;1999-10-05;19637;477;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-477.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363.1.45.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363?view=html#nl.proc.ob.d.h-tk-19992000-362-363.1.45.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-362-363.html;no;aye;aye;aye;;no;aye;no;aye;no;Halsema;nl.m.02220;;;de motie-Halsema over criteria voor ongewenstverklaring ( 19637, nr. 477)
commons;1999-2000;7;1999-10-05;19637;476;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-476.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363.1.42.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363?view=html#nl.proc.ob.d.h-tk-19992000-362-363.1.42.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-362-363.html;no;no;aye;aye;;no;aye;no;aye;no;Halsema;nl.m.02220;Rouvoet;nl.m.02541;de motie-Halsema/Rouvoet over verlenging van de vertrektermijn ( 19637, nr. 476)
commons;1999-2000;7;1999-10-05;19637;474;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-474.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363.1.39.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363?view=html#nl.proc.ob.d.h-tk-19992000-362-363.1.39.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-362-363.html;aye;aye;aye;aye;;aye;aye;no;aye;aye;Dittrich;nl.m.02512;;;de motie-Dittrich c.s. over het afwijzen van homoseksualiteit als grond voor asiel ( 19637, nr. 474)
commons;1999-2000;7;1999-10-05;26357;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26357-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26357-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-361-361.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-361-361?view=html#nl.proc.ob.d.h-tk-19992000-361-361.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-361-361.html;no;aye;aye;no;;no;no;no;aye;no;Ter Veer;nl.m.02680;;;amendement-Ter Veer c.s. (stuk nr. 9, I)
commons;1999-2000;7;1999-10-05;26357;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26357-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26357-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-361-361.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-361-361?view=html#nl.proc.ob.d.h-tk-19992000-361-361.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-361-361.html;aye;no;no;aye;;no;aye;aye;no;no;Stellingwerf;nl.m.02544;;;amendement-Stellingwerf (stuk nr. 11)
commons;1999-2000;7;1999-10-05;26357;7;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26357-7.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26357-7?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-361-361.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-361-361?view=html#nl.proc.ob.d.h-tk-19992000-361-361.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-361-361.html;aye;no;no;aye;;aye;aye;aye;aye;aye;Eisses-Timmerman;nl.m.02893;Udo;nl.m.02256;amendement-Eisses-Timmerman/Udo (stuk nr. 7)
commons;1999-2000;7;1999-10-05;26357;10;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26357-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26357-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-361-361.1.26.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-361-361?view=html#nl.proc.ob.d.h-tk-19992000-361-361.1.26.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-361-361.html;no;no;no;aye;;no;aye;aye;no;no;Van der Vlies;nl.m.02682;;;amendement-Van der Vlies c.s. (stuk nr. 10)
commons;1999-2000;7;1999-10-05;26357;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/26357;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-361-361.1.31.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-361-361?view=html#nl.proc.ob.d.h-tk-19992000-361-361.1.31.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-361-361.html;aye;aye;aye;no;;aye;no;no;aye;aye;;;;;Wijziging van de Destructiewet in verband met de kosten van onschadelijkmaking van gespecificeerd hoog-risico-materiaal ( 26357)
commons;1999-2000;7;1999-10-05;26357;12;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26357-12.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-361-362.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-361-362?view=html#nl.proc.ob.d.h-tk-19992000-361-362.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-361-362.html;aye;no;no;aye;;no;aye;aye;no;no;Eisses-Timmerman;nl.m.02893;;;de motie-Eisses-Timmerman c.s. over harmonisatie in de EU ( 26357, nr. 12)
commons;1999-2000;7;1999-10-05;26357;13;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26357-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-361-362.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-361-362?view=html#nl.proc.ob.d.h-tk-19992000-361-362.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-361-362.html;aye;no;no;aye;;no;aye;aye;aye;no;Stellingwerf;nl.m.02544;;;de motie-Stellingwerf over concurrentieverhoudingen binnen de EU ( 26357, nr. 13)
commons;1999-2000;7;1999-10-05;26357;16;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26357-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-361-362.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-361-362?view=html#nl.proc.ob.d.h-tk-19992000-361-362.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-361-362.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Poppe;nl.m.02536;Ter Veer;nl.m.02680;motie-Poppe/Ter Veer (26357, nr. 16)
commons;1999-2000;7;1999-10-05;26800-IXB;4;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-IXB-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-362.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-362?view=html#nl.proc.ob.d.h-tk-19992000-362-362.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-362-362.html;aye;no;no;aye;;no;aye;aye;aye;no;Stroeken;nl.m.02243;;;motie-Stroeken (26800-IXB, nr. 4)
commons;1999-2000;7;1999-10-05;26800-IXB;5;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-IXB-5.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-362.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-362?view=html#nl.proc.ob.d.h-tk-19992000-362-362.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-362-362.html;aye;no;no;no;;no;no;no;no;no;Stroeken;nl.m.02243;;;motie-Stroeken (26800-IXB, nr. 5)
commons;1999-2000;7;1999-10-05;19637;463;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-463.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363?view=html#nl.proc.ob.d.h-tk-19992000-362-363.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-362-363.html;no;aye;aye;aye;;aye;aye;aye;aye;aye;Middel;nl.m.02987;;;de motie-Middel c.s. over opsluiting van uitgeprocedeerde asielzoekers ( 19637, nr. 463)
commons;1999-2000;7;1999-10-05;19637;464;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-464.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363?view=html#nl.proc.ob.d.h-tk-19992000-362-363.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-362-363.html;aye;no;no;aye;;aye;aye;aye;no;aye;Middel;nl.m.02987;;;de motie-Middel c.s. over het draaideureffect ( 19637, nr. 464)
commons;1999-2000;7;1999-10-05;19637;473;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-473.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363.1.36.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363?view=html#nl.proc.ob.d.h-tk-19992000-362-363.1.36.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-362-363.html;aye;aye;aye;aye;;aye;aye;aye;no;aye;Dittrich;nl.m.02512;;;de motie-Dittrich c.s. over registraties in het kader van ongewenstverklaringen ( 19637, nr. 473)
commons;1999-2000;7;1999-10-05;19637;472;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-472.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363.1.33.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363?view=html#nl.proc.ob.d.h-tk-19992000-362-363.1.33.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-362-363.html;aye;no;no;no;;no;no;aye;no;aye;Wijn;nl.m.02249;;;de motie-Wijn over ongewenstverklaring in geval van herhaald niet melden en illegaal verblijven ( 19637, nr. 472)
commons;1999-2000;7;1999-10-05;19637;471;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-471.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363?view=html#nl.proc.ob.d.h-tk-19992000-362-363.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-362-363.html;aye;no;no;aye;;no;aye;aye;no;no;Wijn;nl.m.02249;;;de motie-Wijn over begeleid uitzetten ( 19637, nr. 471)
commons;1999-2000;7;1999-10-05;19637;470;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-470.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363?view=html#nl.proc.ob.d.h-tk-19992000-362-363.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-362-363.html;aye;no;aye;aye;;no;aye;aye;aye;no;Wijn;nl.m.02249;;;de motie-Wijn over opvang van uitgeprocedeerde asielzoekers ( 19637, nr. 470)
commons;1999-2000;7;1999-10-05;19637;469;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-469.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363?view=html#nl.proc.ob.d.h-tk-19992000-362-363.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-362-363.html;no;no;aye;no;;no;no;no;aye;no;De Wit;nl.m.02940;;;de motie-De Wit over ongewenstverklaring van uitgeprocedeerde asielzoekers ( 19637, nr. 469)
commons;1999-2000;7;1999-10-05;19637;468;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-468.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363?view=html#nl.proc.ob.d.h-tk-19992000-362-363.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-362-363.html;no;no;aye;aye;;no;aye;no;aye;no;De Wit;nl.m.02940;;;de motie-De Wit over het meewerkcriterium ( 19637, nr. 468)
commons;1999-2000;7;1999-10-05;19637;467;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-467.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363?view=html#nl.proc.ob.d.h-tk-19992000-362-363.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-362-363.html;aye;aye;no;aye;;aye;aye;aye;aye;aye;Kamp;nl.m.02523;;;de motie-Kamp c.s. over tijdig beschikken over voor terugkeer benodigde documenten ( 19637, nr. 467)
commons;1999-2000;7;1999-10-05;19637;466;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-19637-466.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-362-363?view=html#nl.proc.ob.d.h-tk-19992000-362-363.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-362-363.html;aye;aye;aye;aye;;no;aye;aye;aye;aye;Kamp;nl.m.02523;Dittrich;nl.m.02512;de motie-Kamp/Dittrich over terugkeerbeleid in lijn met dat van omliggende landen ( 19637, nr. 466)
