#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.gpv;nl.p.osf;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2000-2001;7;2000-10-03;26840;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/26840;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-374-374-3.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-374-374-3?view=html#nl.proc.ob.d.h-tk-20002001-374-374-3.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-374-374-3.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;;;;;Wijziging van de Meststoffenwet in verband met een aanscherping van de normen van het stelsel van regulerende mineralenheffingen ( 26840)
commons;2000-2001;7;2000-10-03;26935;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/26935;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-374-374-2.1.6.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-374-374-2?view=html#nl.proc.ob.d.h-tk-20002001-374-374-2.1.6.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-374-374-2.html;aye;;aye;aye;aye;;aye;aye;aye;no;no;;;;;Wijziging van de Wet op het primair onderwijs, de Wet op de expertisecentra, de Wet op het voortgezet onderwijs en de Wet privatisering ABP inzake de rechtspositie van personeel in dienst van door de gemeente voor het verzorgen van onderwijs in allochtone levende talen gesubsidieerde rechtspersonen die niet een school in stand houden ( 26935)
commons;2000-2001;7;2000-10-03;27026;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27026;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-374-374-1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-374-374-1?view=html#nl.proc.ob.d.h-tk-20002001-374-374-1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-374-374-1.html;aye;;aye;aye;aye;;aye;aye;no;aye;aye;;;;;Wijziging van de Wet gelijke behandeling van mannen en vrouwen en van Titel 7.10 van het Burgerlijk Wetboek ter uitvoering van de EG-richtlijn inzake de bewijslast in gevallen van discriminatie op grond van geslacht ( 27026)
commons;2000-2001;7;2000-10-03;27073;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27073;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-373-374.1.43.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-373-374?view=html#nl.proc.ob.d.h-tk-20002001-373-374.1.43.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-373-374.html;aye;;aye;aye;aye;;aye;aye;aye;aye;no;;;;;Nieuwe regeling voor verplichte deelneming in een bedrijfstakpensioenfonds (Wet verplichte deelneming in een bedrijfstakpensioenfonds 2000) ( 27073)
commons;2000-2001;7;2000-10-03;27073;18;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27073-18.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27073-18?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-373-374.1.29.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-373-374?view=html#nl.proc.ob.d.h-tk-20002001-373-374.1.29.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-373-374.html;aye;;aye;aye;aye;;aye;aye;aye;aye;no;Schimmel;nl.m.02983;;;amendement-Schimmel c.s. (stuk nr. 18, I)
commons;2000-2001;7;2000-10-03;27073;13;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27073-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27073-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-373-374.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-373-374?view=html#nl.proc.ob.d.h-tk-20002001-373-374.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-373-374.html;no;;no;no;no;;no;no;aye;no;aye;De Vries;nl.m.02550;;;amendement-De Vries (stuk nr. 13)
commons;2000-2001;7;2000-10-03;27073;19;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27073-19.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27073-19?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-373-374.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-373-374?view=html#nl.proc.ob.d.h-tk-20002001-373-374.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-373-374.html;aye;;no;aye;aye;;no;aye;no;aye;no;Harrewijn;nl.m.02222;;;amendement-Harrewijn (stuk nr. 19)
commons;2000-2001;7;2000-10-03;27073;20;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27073-20.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27073-20?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-373-374.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-373-374?view=html#nl.proc.ob.d.h-tk-20002001-373-374.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-373-374.html;aye;;no;aye;aye;;aye;aye;aye;aye;no;Balkenende;nl.m.02207;Van Zijl;;amendement-Balkenende/Van Zijl (stuk nr. 20)
commons;2000-2001;7;2000-10-03;27073;15;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27073-15.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-373-374.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-373-374?view=html#nl.proc.ob.d.h-tk-20002001-373-374.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-373-374.html;aye;;no;aye;aye;;aye;aye;no;aye;no;Van Zijl;;Balkenende;nl.m.02207;amendement-Van Zijl/Balkenende (stuk nr. 15, I)
commons;2000-2001;7;2000-10-03;27400-XV;7;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-XV-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-372-373.1.6.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-372-373?view=html#nl.proc.ob.d.h-tk-20002001-372-373.1.6.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-372-373.html;aye;;aye;aye;aye;;aye;aye;aye;aye;no;Bakker;nl.m.02503;;;motie-Bakker c.s. (27400-XV, nr. 7)
commons;2000-2001;9;2000-10-05;02;354;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-02-354.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-598-599.1.10.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-598-599?view=html#nl.proc.ob.d.h-tk-20002001-598-599.1.10.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-598-599.html;aye;;no;aye;aye;;no;aye;aye;aye;no;M.B. Vos;nl.m.02547;;;motie-M.B. Vos c.s. (21501-02, nr. 354)
commons;2000-2001;10;2000-10-10;26971;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/26971;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-642-642.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-642-642?view=html#nl.proc.ob.d.h-tk-20002001-642-642.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-642-642.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;;;;;Wijziging van artikel 3, tweede lid, van de Wet op het consumentenkrediet (toepasselijkheid Besluit kredietaanbiedingen op krediettransacties boven vijftigduizend gulden) ( 26971)
commons;2000-2001;10;2000-10-10;27400-IXB;11;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-IXB-11.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-642-643.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-642-643?view=html#nl.proc.ob.d.h-tk-20002001-642-643.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-642-643.html;no;;aye;aye;aye;;aye;aye;aye;aye;no;Vendrik;nl.m.02245;Giskes;nl.m.02516;motie-Vendrik/Giskes (27400-IXB, nr. 11)
commons;2000-2001;10;2000-10-10;27400-IXB;12;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-IXB-12.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-642-643.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-642-643?view=html#nl.proc.ob.d.h-tk-20002001-642-643.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-642-643.html;no;;no;aye;no;;no;no;no;aye;no;Vendrik;nl.m.02245;;;motie-Vendrik (27400-IXB, nr. 12)
commons;2000-2001;10;2000-10-10;27400-IXB;13;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-IXB-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-642-643.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-642-643?view=html#nl.proc.ob.d.h-tk-20002001-642-643.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-642-643.html;aye;;aye;aye;aye;;aye;aye;aye;no;aye;Van Beek;nl.m.02209;Crone;nl.m.02507;motie-Van Beek/Crone (27400-IXB, nr. 13)
commons;2000-2001;10;2000-10-10;27400 II;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27400 II;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-643-643-1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-643-643-1?view=html#nl.proc.ob.d.h-tk-20002001-643-643-1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-643-643-1.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;;;;;Vaststelling van de begroting van de uitgaven en de ontvangsten van de Hoge Colleges van Staat en Kabinet der Koningin (II) voor het jaar 2001 ( 27400 II)
commons;2000-2001;10;2000-10-10;27400 III;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27400 III;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-643-643-2.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-643-643-2?view=html#nl.proc.ob.d.h-tk-20002001-643-643-2.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-643-643-2.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;;;;;Vaststelling van de begroting van de uitgaven en de ontvangsten van het Ministerie van Algemene Zaken (III) voor het jaar 2001 ( 27400 III)
commons;2000-2001;10;2000-10-10;27400-III:,27409;6;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-III:,27409-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-643-643-2.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-643-643-2?view=html#nl.proc.ob.d.h-tk-20002001-643-643-2.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-643-643-2.html;no;;no;aye;no;;no;no;no;aye;no;Kant;nl.m.02226;Halsema;nl.m.02220;motie-Kant/Halsema (27400-III, 27409, nr. 6)
commons;2000-2001;10;2000-10-10;27400 I;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27400 I;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-643-643.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-643-643?view=html#nl.proc.ob.d.h-tk-20002001-643-643.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-643-643.html;aye;;aye;aye;aye;;aye;aye;aye;no;aye;;;;;Vaststelling van de begroting van de uitgaven van het Huis der Koningin (I) voor het jaar 2001 ( 27400 I)
commons;2000-2001;10;2000-10-10;26971;8;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26971-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26971-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-642-642.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-642-642?view=html#nl.proc.ob.d.h-tk-20002001-642-642.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-642-642.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;Witteveen-Hevinga;nl.m.02981;;;amendement-Witteveen-Hevinga c.s. (stuk nr. 8, II)
commons;2000-2001;10;2000-10-10;27400 IX;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27400 IX;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-642-642-2.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-642-642-2?view=html#nl.proc.ob.d.h-tk-20002001-642-642-2.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-642-642-2.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;;;;;Vaststelling van de begroting van de uitgaven en de ontvangsten van het Ministerie van Financiën (IXB) voor het jaar 2001 ( 27400 IXB)
commons;2000-2001;10;2000-10-10;27400 IX;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27400 IX;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-642-642-1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-642-642-1?view=html#nl.proc.ob.d.h-tk-20002001-642-642-1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-642-642-1.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;;;;;Vaststelling van de begroting van de uitgaven en de ontvangsten van de Nationale Schuld (IXA) voor het jaar 2001 ( 27400 IXA)
commons;2000-2001;12;2000-10-12;27407;4;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27407-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-814-815.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-814-815?view=html#nl.proc.ob.d.h-tk-20002001-814-815.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-814-815.html;aye;;no;no;aye;;no;aye;aye;no;no;De Hoop Scheffer;nl.m.02798;;;de motie-De Hoop Scheffer over de criteria voor toetreding ( 27407, nr. 4)
commons;2000-2001;12;2000-10-12;27407;3;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27407-3.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-814-815.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-814-815?view=html#nl.proc.ob.d.h-tk-20002001-814-815.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-814-815.html;aye;;no;no;aye;;no;aye;no;no;no;De Hoop Scheffer;nl.m.02798;;;de motie-De Hoop Scheffer over een juridisch bindend dan wel declatoir karakter van een handvest van grondrechten ( 27407, nr. 3)
commons;2000-2001;12;2000-10-12;27407;2;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27407-2.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-814-815.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-814-815?view=html#nl.proc.ob.d.h-tk-20002001-814-815.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-814-815.html;no;;aye;aye;no;;aye;no;no;no;aye;Patijn;nl.m.01965;;;de motie-Patijn c.s. over het ontwerphandvest van de grondrechten van de Europese Unie ( 27407, nr. 2)
commons;2000-2001;12;2000-10-12;27407;6;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27407-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-814-815.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-814-815?view=html#nl.proc.ob.d.h-tk-20002001-814-815.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-814-815.html;aye;;aye;aye;no;;no;no;no;no;aye;Rosenmöller;nl.m.02970;;;de motie-Rosenmöller c.s. over het onderbrengen van de functie van hoge vertegenwoordiger bij de Europese Commissie ( 27407, nr. 6)
commons;2000-2001;12;2000-10-12;27407;5;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27407-5.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-814-815.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-814-815?view=html#nl.proc.ob.d.h-tk-20002001-814-815.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-814-815.html;no;;aye;aye;aye;;no;aye;aye;aye;aye;De Graaf;nl.m.02517;;;de motie-De Graaf c.s. over de eventuele instelling van een senaat ( 27407, nr. 5)
commons;2000-2001;13;2000-10-17;27400 IV;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27400 IV;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-864-864.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-864-864?view=html#nl.proc.ob.d.h-tk-20002001-864-864.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-864-864.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;;;;;Vaststelling van de begroting van de uitgaven en de ontvangsten van Koninkrijksrelaties (IV) voor het jaar 2001 ( 27400 IV)
commons;2000-2001;13;2000-10-17;27095;8;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27095-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27095-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-864-864-2.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-864-864-2?view=html#nl.proc.ob.d.h-tk-20002001-864-864-2.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-864-864-2.html;aye;;no;aye;aye;;no;aye;no;aye;no;Bijleveld-Schouten;nl.m.02974;;;amendement-Bijleveld-Schouten (stuk nr. 8, I)
commons;2000-2001;13;2000-10-17;27400-VI;6;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-VI-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-864-864-1.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-864-864-1?view=html#nl.proc.ob.d.h-tk-20002001-864-864-1.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-864-864-1.html;aye;;aye;aye;no;;no;no;no;aye;no;Buijs;nl.m.02213;;;motie-Buijs (27400-VI, nr. 6)
commons;2000-2001;13;2000-10-17;27400-VI;5;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-VI-5.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-864-864-1.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-864-864-1?view=html#nl.proc.ob.d.h-tk-20002001-864-864-1.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-864-864-1.html;no;;aye;aye;no;;no;no;no;aye;no;Dittrich;nl.m.02512;;;motie-Dittrich (27400-VI, nr. 5)
commons;2000-2001;13;2000-10-17;27400-IV;5;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-IV-5.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-864-864.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-864-864?view=html#nl.proc.ob.d.h-tk-20002001-864-864.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-864-864.html;aye;;aye;aye;aye;;aye;aye;aye;aye;no;Van Oven;nl.m.02534;;;motie-Van Oven c.s. (27400-IV, nr. 5)
commons;2000-2001;13;2000-10-17;26454;14;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26454-14.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-864-865.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-864-865?view=html#nl.proc.ob.d.h-tk-20002001-864-865.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-864-865.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;Koenders;nl.m.02611;;;de motie-Koenders c.s. over de uitvoering van een aantal aanbevelingen ( 26454, nr. 14)
commons;2000-2001;13;2000-10-17;26454;15;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26454-15.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-864-865.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-864-865?view=html#nl.proc.ob.d.h-tk-20002001-864-865.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-864-865.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;Wilders;nl.m.02258;;;de motie-Wilders c.s. over serieuze aandacht voor een aantal aanbevelingen ( 26454, nr. 15)
commons;2000-2001;13;2000-10-17;26454;16;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26454-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-864-865.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-864-865?view=html#nl.proc.ob.d.h-tk-20002001-864-865.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-864-865.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;M.B. Vos;nl.m.02547;;;de motie-M.B. Vos c.s. over voorstellen tot uitwerking van een aantal aanbevelingen ( 26454, nr. 16)
commons;2000-2001;13;2000-10-17;27095;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27095;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-864-864-2.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-864-864-2?view=html#nl.proc.ob.d.h-tk-20002001-864-864-2.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-864-864-2.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;;;;;Wijziging van de wet van 22 december 1994 tot nadere wijziging van de Algemene Kinderbijslagwet, de Ziekenfondswet en de Algemene Wet Bijzondere Ziektekosten (Stb. 957) in verband met de verhoging van de kinderbijslag met ingang van 1 januari 2000 alsmede wijziging van een aantal andere wetten ( 27095)
commons;2000-2001;15;2000-10-19;25180;115;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25180-115.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-1021-1021-1.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-1021-1021-1?view=html#nl.proc.ob.d.h-tk-20002001-1021-1021-1.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-1021-1021-1.html;no;;aye;aye;aye;;aye;aye;aye;aye;no;Duivesteijn;nl.m.02513;;;de motie-Duivesteijn c.s. over de planning van bedrijfsterreinen ( 25180, nr. 115)
commons;2000-2001;15;2000-10-19;26961;12;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26961-12.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-1021-1022.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-1021-1022?view=html#nl.proc.ob.d.h-tk-20002001-1021-1022.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-1021-1022.html;aye;;aye;aye;aye;;aye;aye;aye;aye;aye;Van den Berg;nl.m.02792;;;de motie-Van den Berg over een stappenplan voor de wettelijke bescherming van de EEZ ( 26961, nr. 12)
