#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.aov;nl.p.cd;nl.p.cda;nl.p.d66;nl.p.fractiebierman;nl.p.fractiehendriks;nl.p.gl;nl.p.gpv;nl.p.groephendriks;nl.p.groepnijpels;nl.p.groepverkerk;nl.p.ou55plus;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;1997-1998;70;1998-04-07;25533;64;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-64.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.193.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.193.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;aye;aye;aye;no;;;no;no;no;aye;aye;aye;aye;no;no;aye;aye;H.G.J. Kamp;nl.m.02523;;;de motie-H.G.J. Kamp over ontheffing voor Internetverkeer van de aftapverplichting ( 25533, nr. 64)
commons;1997-1998;70;1998-04-07;25533;63;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-63.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.190.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.190.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;aye;aye;aye;no;;;no;no;no;no;aye;aye;no;no;no;aye;aye;H.G.J. Kamp;nl.m.02523;Leers;nl.m.02881;de motie-H.G.J. Kamp/Leers over onderbrenging van de OPTA als tijdelijke kamer bij de NMA ( 25533, nr. 63)
commons;1997-1998;70;1998-04-07;24786;20;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24786-20.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5211-5212.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5211-5212?view=html#nl.proc.ob.d.h-tk-19971998-5211-5212.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5211-5212.html;no;no;no;no;;;aye;aye;no;aye;aye;aye;aye;aye;aye;aye;no;Van Gijzel;nl.m.02979;;;de motie-Van Gijzel over berekening van de Ke-contouren ( 24786, nr. 20)
commons;1997-1998;70;1998-04-07;24786;21;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24786-21.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5211-5212.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5211-5212?view=html#nl.proc.ob.d.h-tk-19971998-5211-5212.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5211-5212.html;aye;no;aye;no;;;aye;aye;no;aye;aye;aye;aye;aye;aye;aye;no;Van Gijzel;nl.m.02979;;;de motie-Van Gijzel over een contra-expertise van de PKB Schiphol en omgeving ( 24786, nr. 21)
commons;1997-1998;70;1998-04-07;24786;13;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24786-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5213-5213.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5213-5213?view=html#nl.proc.ob.d.h-tk-19971998-5213-5213.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5213-5213.html;no;no;no;no;;;aye;no;no;no;no;no;no;aye;no;aye;no;Rosenmöller;nl.m.02970;;;de motie-Rosenmöller over heroverweging van het voorwaardelijk "ja" tegen de groei van de luchtvaart ( 24786, nr. 13)
commons;1997-1998;70;1998-04-07;24786;14;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24786-14.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5213-5213.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5213-5213?view=html#nl.proc.ob.d.h-tk-19971998-5213-5213.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5213-5213.html;no;no;no;no;;;aye;no;no;no;no;no;no;no;no;aye;no;Poppe;nl.m.02536;;;de motie-Poppe over de onwenselijkheid om een keuze over de toekomst van de Nederlandse luchtvaartinfrastructuur in het regeerakkoord vast te leggen ( 24786, nr. 14)
commons;1997-1998;70;1998-04-07;22861;21;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-22861-21.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5213-5213-2.1.7.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5213-5213-2?view=html#nl.proc.ob.d.h-tk-19971998-5213-5213-2.1.7.3.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5213-5213-2.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Gijzel;nl.m.02979;;;de motie-Van Gijzel c.s. over een uitgewerkt medisch onderzoeksprogramma en een centraal meld- en registratiepunt ( 22861, nr. 21)
commons;1997-1998;70;1998-04-07;22861;20;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-22861-20.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5213-5213-2.1.6.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5213-5213-2?view=html#nl.proc.ob.d.h-tk-19971998-5213-5213-2.1.6.3.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5213-5213-2.html;no;no;aye;no;;;aye;no;no;aye;no;aye;no;no;no;aye;no;Oedayraj Singh Varma;nl.m.02532;;;de motie-Oedayraj Singh Varma over een begeleidingsteam ( 22861, nr. 20)
commons;1997-1998;70;1998-04-07;25207;5;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25207-5.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5213-5213-1.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5213-5213-1?view=html#nl.proc.ob.d.h-tk-19971998-5213-5213-1.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5213-5213-1.html;aye;aye;aye;no;;;aye;no;no;aye;aye;aye;aye;no;aye;aye;aye;A. de Jong;nl.m.02972;;;de motie-A. de Jong over luchtwaardigheidsonderzoek ( 25207, nr. 5)
commons;1997-1998;70;1998-04-07;25207;4;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25207-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5213-5213-1.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5213-5213-1?view=html#nl.proc.ob.d.h-tk-19971998-5213-5213-1.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5213-5213-1.html;no;no;no;no;;;no;no;no;no;no;no;no;no;no;no;aye;Keur;nl.m.02559;;;de motie-Keur over het VFR vliegen ( 25207, nr. 4)
commons;1997-1998;70;1998-04-07;25847;8;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25847-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5213.1.23.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5213?view=html#nl.proc.ob.d.h-tk-19971998-5212-5213.1.23.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5212-5213.html;aye;no;no;no;;;aye;aye;no;aye;aye;aye;no;aye;aye;aye;no;Van Middelkoop;nl.m.02973;;;de motie-Van Middelkoop over de zorgplichtbepaling ( 25847, nr. 8)
commons;1997-1998;70;1998-04-07;25847;7;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25847-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5213.1.20.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5213?view=html#nl.proc.ob.d.h-tk-19971998-5212-5213.1.20.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5212-5213.html;aye;no;aye;no;;;aye;aye;no;aye;aye;aye;no;aye;aye;aye;no;Van Middelkoop;nl.m.02973;Rosenmöller;nl.m.02970;de motie-Van Middelkoop/Rosenmöller over concrete voorstellen om tekorten op te vangen ( 25847, nr. 7)
commons;1997-1998;70;1998-04-07;25847;6;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25847-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5213.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5213?view=html#nl.proc.ob.d.h-tk-19971998-5212-5213.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5212-5213.html;aye;no;no;no;;;aye;aye;no;aye;aye;no;no;aye;aye;aye;no;Van Middelkoop;nl.m.02973;;;de motie-Van Middelkoop over de tekortgemeenten ( 25847, nr. 6)
commons;1997-1998;70;1998-04-07;25847;5;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25847-5.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5213.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5213?view=html#nl.proc.ob.d.h-tk-19971998-5212-5213.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5212-5213.html;aye;no;no;no;;;aye;aye;no;aye;no;no;no;aye;no;aye;no;Marijnissen;nl.m.02529;;;de motie-Marijnissen over het zogenaamde primaat van verhuizing ( 25847, nr. 5)
commons;1997-1998;70;1998-04-07;25847;4;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25847-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5213.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5213?view=html#nl.proc.ob.d.h-tk-19971998-5212-5213.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5212-5213.html;aye;no;no;no;;;aye;no;no;aye;no;aye;no;no;no;aye;no;Marijnissen;nl.m.02529;;;de motie-Marijnissen over de keuzemogelijkheid tussen collectief en individueel vervoer ( 25847, nr. 4)
commons;1997-1998;70;1998-04-07;25847;3;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25847-3.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5213.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5213?view=html#nl.proc.ob.d.h-tk-19971998-5212-5213.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5212-5213.html;aye;no;no;no;;;aye;no;no;no;no;no;no;no;no;aye;no;Marijnissen;nl.m.02529;;;de motie-Marijnissen over het afschaffen van alle eigen bijdragen en betalingen ( 25847, nr. 3)
commons;1997-1998;70;1998-04-07;25619;10;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25619-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5212.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5212?view=html#nl.proc.ob.d.h-tk-19971998-5212-5212.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5212-5212.html;aye;aye;aye;no;;;no;no;no;no;aye;no;no;no;aye;no;no;Bremmer;nl.m.02569;Van der Vlies;nl.m.02682;de motie-Bremmer/Van der Vlies over het weer invoeren van de strafrechtelijke ondertoezichtstelling vanaf 10 jaar ( 25619, nr. 10)
commons;1997-1998;70;1998-04-07;25619;9;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25619-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5212.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5212?view=html#nl.proc.ob.d.h-tk-19971998-5212-5212.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5212-5212.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Sipkes;nl.m.02884;;;de motie-Sipkes c.s. over een hardheidsclausule voor de ouderbijdrage ( 25619, nr. 9)
commons;1997-1998;70;1998-04-07;25619;8;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25619-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5212.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5212?view=html#nl.proc.ob.d.h-tk-19971998-5212-5212.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5212-5212.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Vliet;nl.m.02562;;;de motie-Van Vliet c.s. over het voor 10 april verstrekken van gegevens ( 25619, nr. 8)
commons;1997-1998;70;1998-04-07;25619;7;motie;accepted;transformer-problem;https://zoek.officielebekendmakingen.nl/kst-25619-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5212.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5212-5212?view=html#nl.proc.ob.d.h-tk-19971998-5212-5212.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5212-5212.html;;;;;;;;;;;;;;;;;;M.M. van der Burg;nl.m.02985;;;de motie-M.M. van der Burg c.s. over 50 plaatsen in de achtervanginstellingen ( 25619, nr. 7)
commons;1997-1998;70;1998-04-07;24786;22;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24786-22.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5211-5212.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5211-5212?view=html#nl.proc.ob.d.h-tk-19971998-5211-5212.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5211-5212.html;no;no;no;no;;;aye;no;no;no;no;no;no;no;no;aye;no;Poppe;nl.m.02536;;;de motie-Poppe over een onafhankelijk toezichthoudend orgaan ( 24786, nr. 22)
commons;1997-1998;70;1998-04-07;25533;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/25533;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.185.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.185.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;no;aye;;;;;Regels inzake de telecommunicatie (Telecommunicatiewet) ( 25533)
commons;1997-1998;70;1998-04-07;25533;73;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-73.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25533-73?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.180.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.180.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;no;no;no;aye;;;aye;no;no;no;no;aye;no;no;no;aye;no;Roethof;nl.m.02540;;;amendement-Roethof (stuk nr. 73, I)
commons;1997-1998;70;1998-04-07;25533;37;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-37.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25533-37?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.175.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.175.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;aye;aye;aye;aye;;;aye;aye;no;aye;aye;aye;aye;aye;aye;aye;no;Van Zuijlen;nl.m.02555;Roethof;nl.m.02540;amendement-Van Zuijlen/Roethof (stuk nr. 37)
commons;1997-1998;70;1998-04-07;25533;42;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-42.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25533-42?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.70.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.70.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;H.G.J. Kamp;nl.m.02523;;;amendement-H.G.J. Kamp c.s. (stuk nr. 42)
commons;1997-1998;70;1998-04-07;25533;30;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-30.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25533-30?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.66.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.66.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;aye;aye;aye;aye;;;no;aye;no;aye;aye;aye;aye;aye;aye;aye;aye;H.G.J. Kamp;nl.m.02523;;;amendement-H.G.J. Kamp (stuk nr. 30)
commons;1997-1998;70;1998-04-07;25533;43;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-43.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25533-43?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.61.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.61.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Zuijlen;nl.m.02555;;;amendement-Van Zuijlen c.s. (stuk nr. 43)
commons;1997-1998;70;1998-04-07;25533;51;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-51.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25533-51?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.58.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.58.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;aye;aye;aye;no;;;aye;aye;no;aye;aye;aye;aye;aye;aye;aye;aye;Van Zuijlen;nl.m.02555;Leers;nl.m.02881;amendement-Van Zuijlen/Leers (stuk nr. 51)
commons;1997-1998;70;1998-04-07;25533;33;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-33.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25533-33?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.52.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.52.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Roethof;nl.m.02540;H.G.J. Kamp;nl.m.02523;amendement-Roethof/H.G.J. Kamp (stuk nr. 33, I)
commons;1997-1998;70;1998-04-07;25533;49;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-49.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25533-49?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.47.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.47.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;aye;no;no;aye;;;aye;no;no;aye;no;aye;aye;no;no;aye;aye;Van Zuijlen;nl.m.02555;;;amendement-Van Zuijlen c.s. (stuk nr. 49, I)
commons;1997-1998;70;1998-04-07;25533;41;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-41.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25533-41?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.43.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.43.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Zuijlen;nl.m.02555;;;amendement-Van Zuijlen c.s. (stuk nr. 41)
commons;1997-1998;70;1998-04-07;25533;48;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-48.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25533-48?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.39.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.39.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;aye;aye;aye;aye;;;no;aye;no;aye;aye;aye;aye;aye;aye;no;aye;Van Zuijlen;nl.m.02555;;;amendement-Van Zuijlen c.s. (stuk nr. 48)
commons;1997-1998;70;1998-04-07;25533;72;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-72.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25533-72?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.34.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.34.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;no;no;no;aye;;;aye;no;no;no;no;no;no;no;no;aye;no;Roethof;nl.m.02540;;;amendement-Roethof (stuk nr. 72)
commons;1997-1998;70;1998-04-07;25533;53;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-53.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25533-53?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.31.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.31.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;aye;aye;aye;aye;;;aye;aye;no;aye;aye;aye;aye;aye;aye;aye;no;Roethof;nl.m.02540;Van Zuijlen;nl.m.02555;amendement-Roethof/Van Zuijlen (stuk nr. 53, I)
commons;1997-1998;70;1998-04-07;25533;50;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-50.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25533-50?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.26.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.26.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;aye;aye;aye;no;;;aye;aye;no;aye;aye;aye;aye;aye;aye;aye;aye;Van Zuijlen;nl.m.02555;Leers;nl.m.02881;amendement-Van Zuijlen/Leers (stuk nr. 50)
commons;1997-1998;70;1998-04-07;25533;26;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-26.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25533-26?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;H.G.J. Kamp;nl.m.02523;;;amendement-H.G.J. Kamp c.s. (stuk nr. 26)
commons;1997-1998;70;1998-04-07;25533;11;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25533-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;H.G.J. Kamp;nl.m.02523;Van Zuijlen;nl.m.02555;amendement-H.G.J. Kamp/Van Zuijlen (stuk nr. 11)
commons;1997-1998;70;1998-04-07;25533;58;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-58.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25533-58?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;no;no;no;no;;;aye;aye;no;no;no;no;no;aye;aye;aye;no;Stellingwerf;nl.m.02544;;;amendement-Stellingwerf (stuk nr. 58, I)
commons;1997-1998;70;1998-04-07;25533;32;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25533-32.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25533-32?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19971998-5205-5209?view=html#nl.proc.ob.d.h-tk-19971998-5205-5209.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19971998-5205-5209.html;aye;aye;aye;aye;;;no;aye;no;aye;aye;aye;aye;aye;aye;no;aye;Roethof;nl.m.02540;H.G.J. Kamp;nl.m.02523;amendement-Roethof/H.G.J. Kamp (stuk nr. 32)
