#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.aov;nl.p.cd;nl.p.cda;nl.p.d66;nl.p.fractiebierman;nl.p.fractiehendriks;nl.p.gl;nl.p.gpv;nl.p.groephendriks;nl.p.groepnijpels;nl.p.ou55plus;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;1996-1997;93;1997-06-17;25171;13;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25171-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6437-6438.1.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6437-6438?view=html#nl.proc.ob.d.h-tk-19961997-6437-6438.1.28.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6437-6438.html;no;aye;no;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;H.G.J. Kamp;nl.m.02523;Roethof;nl.m.02540;de motie-H.G.J. Kamp/Roethof over landelijke dekking als voorwaarde voor vergunningverlening ( 25171, nr. 13)
commons;1996-1997;93;1997-06-17;25171;12;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25171-12.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6437-6438.1.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6437-6438?view=html#nl.proc.ob.d.h-tk-19961997-6437-6438.1.25.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6437-6438.html;no;aye;no;no;;;no;aye;aye;aye;aye;aye;aye;aye;aye;aye;H.G.J. Kamp;nl.m.02523;;;de motie-H.G.J. Kamp c.s. over gebruik van DCS 1800-frequenties door KPN en Libertel ( 25171, nr. 12)
commons;1996-1997;93;1997-06-17;25171;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/25171;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6437-6438.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6437-6438?view=html#nl.proc.ob.d.h-tk-19961997-6437-6438.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6437-6438.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;;;;;Wijziging van de Wet op de telecommunicatievoorzieningen in verband met de invoering van het veilen van schaarse frequenties voor systemen van digitale mobiele telecommunicatie (veilen frequenties mobiele telecommunicatie) ( 25171)
commons;1996-1997;93;1997-06-17;25171;21;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25171-21.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25171-21?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6437-6438.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6437-6438?view=html#nl.proc.ob.d.h-tk-19961997-6437-6438.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6437-6438.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;H.G.J. Kamp;nl.m.02523;Van Zuijlen;nl.m.02555;amendement-H.G.J. Kamp/Van Zuijlen (stuk nr. 21, I)
commons;1996-1997;93;1997-06-17;25171;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25171-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25171-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6437-6438.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6437-6438?view=html#nl.proc.ob.d.h-tk-19961997-6437-6438.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6437-6438.html;aye;no;aye;no;;;aye;aye;aye;no;aye;no;aye;aye;aye;no;Stellingwerf;nl.m.02544;;;amendement-Stellingwerf (stuk nr. 11)
commons;1996-1997;95;1997-06-19;25330;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/25330;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6627-6630.1.13.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6627-6630?view=html#nl.proc.ob.d.h-tk-19961997-6627-6630.1.13.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6627-6630.html;no;no;no;aye;;;no;aye;no;aye;no;aye;aye;aye;no;aye;;;;;Wijziging van de Wet op de studiefinanciering in verband met de overgang van studerenden van de ziekenfondsverzekering naar de particuliere ziektekostenverzekering, op grond waarvan de zogenaamde vrije voet wordt verhoogd en het zogenaamde kortingspercentage wordt verlaagd ( 25330) en Wijziging van de Ziekenfondswet in verband met de beëindiging van de medeverzekering van WSF-gerechtigden ( 25368)
commons;1996-1997;95;1997-06-19;25330;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/25330;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6627-6630.1.13.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6627-6630?view=html#nl.proc.ob.d.h-tk-19961997-6627-6630.1.13.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6627-6630.html;no;no;no;aye;;;no;aye;no;aye;no;aye;aye;aye;aye;aye;;;;;Wijziging van de Wet op de studiefinanciering in verband met de overgang van studerenden van de ziekenfondsverzekering naar de particuliere ziektekostenverzekering, op grond waarvan de zogenaamde vrije voet wordt verhoogd en het zogenaamde kortingspercentage wordt verlaagd ( 25330) en Wijziging van de Ziekenfondswet in verband met de beëindiging van de medeverzekering van WSF-gerechtigden ( 25368)
commons;1996-1997;95;1997-06-19;25330:,25368;7;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25330:,25368-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6627-6630.1.13.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6627-6630?view=html#nl.proc.ob.d.h-tk-19961997-6627-6630.1.13.4.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6627-6630.html;aye;no;aye;no;;;aye;no;aye;no;no;no;no;no;aye;no;Oedayraj Singh Varma;nl.m.02532;;;motie-Oedayraj Singh Varma over uitstel tot na het debat over de herstructurering van het ziekenfonds (25330, 25368, nr. 7)
commons;1996-1997;96;1997-06-24;25029;29;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25029-29.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672.1.100.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672?view=html#nl.proc.ob.d.h-tk-19961997-6670-6672.1.100.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6670-6672.html;aye;no;no;aye;;;aye;no;no;no;no;aye;no;no;no;aye;Van Walsem;nl.m.02564;;;de motie-Van Walsem c.s. over afschaffing van de beëdiging van makelaars ( 25029, nr. 29)
commons;1996-1997;96;1997-06-24;20;57;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-20-57.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6672-6673.1.7.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6672-6673?view=html#nl.proc.ob.d.h-tk-19961997-6672-6673.1.7.4.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6672-6673.html;aye;aye;aye;no;;;no;aye;aye;aye;no;no;aye;aye;no;aye;De Hoop Scheffer;nl.m.02798;;;de motie-De Hoop Scheffer over een strikte interpretatie van het begrotingstekortcriterium ( 21501-20, nr. 57)
commons;1996-1997;96;1997-06-24;25351;4;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25351-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6673-6674.1.8.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6673-6674?view=html#nl.proc.ob.d.h-tk-19961997-6673-6674.1.8.3.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6673-6674.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Vliegenthart;nl.m.02858;;;de motie-Vliegenthart c.s. over een eenmalige tegemoetkoming in de extra uitgaven ( 25351, nr. 4)
commons;1996-1997;96;1997-06-24;25351;6;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25351-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6673-6674.1.9.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6673-6674?view=html#nl.proc.ob.d.h-tk-19961997-6673-6674.1.9.3.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6673-6674.html;no;no;no;no;;;no;no;no;no;no;no;no;no;aye;no;Marijnissen;nl.m.02529;;;de motie-Marijnissen over het verwijderen van de marktwerking uit de thuiszorg ( 25351, nr. 6)
commons;1996-1997;96;1997-06-24;25351;13;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25351-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6673-6674.1.9.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6673-6674?view=html#nl.proc.ob.d.h-tk-19961997-6673-6674.1.9.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6673-6674.html;aye;aye;aye;no;;;aye;aye;aye;aye;no;no;aye;aye;aye;aye;Stellingwerf;nl.m.02544;;;motie-Stellingwerf (25351, nr. 13)
commons;1996-1997;96;1997-06-24;25351;9;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25351-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6673-6674.1.9.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6673-6674?view=html#nl.proc.ob.d.h-tk-19961997-6673-6674.1.9.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6673-6674.html;no;no;aye;aye;;;no;aye;no;no;no;aye;aye;aye;no;aye;Van Blerck-Woerdman;nl.m.02570;;;de motie-Van Blerck-Woerdman c.s. over uitbreiding van het persoonsgebonden budget ( 25351, nr. 9)
commons;1996-1997;96;1997-06-24;25351;10;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25351-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6673-6674.1.9.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6673-6674?view=html#nl.proc.ob.d.h-tk-19961997-6673-6674.1.9.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6673-6674.html;aye;no;aye;no;;;aye;aye;aye;aye;no;no;aye;aye;aye;no;Mulder-van Dam;nl.m.02897;;;de motie-Mulder-van Dam c.s. over een structurele extra financiële bijdrage tot 100 mln. ( 25351, nr. 10)
commons;1996-1997;96;1997-06-24;25351;11;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25351-11.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6673-6674.1.9.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6673-6674?view=html#nl.proc.ob.d.h-tk-19961997-6673-6674.1.9.15.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6673-6674.html;aye;no;aye;no;;;aye;no;aye;aye;no;no;no;no;aye;no;Mulder-van Dam;nl.m.02897;;;de motie-Mulder-van Dam c.s. over een parlementair onderzoek ( 25351, nr. 11)
commons;1996-1997;96;1997-06-24;25195;2;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25195-2.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6674-6674.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6674-6674?view=html#nl.proc.ob.d.h-tk-19961997-6674-6674.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6674-6674.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;De Cloe;nl.m.02709;;;de motie-De Cloe c.s. over jeugdzorg en zedenzorg ( 25195, nr. 2)
commons;1996-1997;96;1997-06-24;25195;4;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25195-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6674-6674.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6674-6674?view=html#nl.proc.ob.d.h-tk-19961997-6674-6674.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6674-6674.html;aye;no;aye;no;;;aye;aye;aye;aye;no;aye;aye;aye;aye;no;Gabor;nl.m.02883;;;de motie-Gabor c.s. over het betrekken van gemeenteraden bij de invulling en uitvoering van prioriteiten ( 25195, nr. 4)
commons;1996-1997;96;1997-06-24;25091;3;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25091-3.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6674-6675.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6674-6675?view=html#nl.proc.ob.d.h-tk-19961997-6674-6675.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6674-6675.html;aye;no;aye;no;;;aye;no;aye;aye;no;aye;no;aye;aye;no;Ten Hoopen;nl.m.02573;;;de motie-Ten Hoopen over de Schilthuisconstructie ( 25091, nr. 3)
commons;1996-1997;96;1997-06-24;25091;8;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25091-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6674-6675.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6674-6675?view=html#nl.proc.ob.d.h-tk-19961997-6674-6675.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6674-6675.html;aye;no;aye;no;;;aye;aye;aye;aye;no;aye;aye;aye;aye;no;Ten Hoopen;nl.m.02573;;;motie-Ten Hoopen (25091, nr. 8)
commons;1996-1997;96;1997-06-24;25091;6;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25091-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6674-6675.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6674-6675?view=html#nl.proc.ob.d.h-tk-19961997-6674-6675.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6674-6675.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Middelkoop;nl.m.02973;;;de motie-Van Middelkoop over benoeming van de voorzitters van de schappen door de Kroon ( 25091, nr. 6)
commons;1996-1997;96;1997-06-24;24508;28;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24508-28.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6675-6676.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6675-6676?view=html#nl.proc.ob.d.h-tk-19961997-6675-6676.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6675-6676.html;aye;aye;aye;aye;;;aye;aye;aye;aye;no;no;aye;aye;no;aye;Biesheuvel;nl.m.02822;;;de motie-Biesheuvel over toelating van woningcorporaties ( 24508, nr. 28)
commons;1996-1997;96;1997-06-24;24508;36;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24508-36.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6675-6676.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6675-6676?view=html#nl.proc.ob.d.h-tk-19961997-6675-6676.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6675-6676.html;aye;aye;aye;aye;;;no;aye;aye;no;no;no;aye;aye;no;aye;Hofstra;nl.m.02566;;;motie-Hofstra c.s. (24508, nr. 36)
commons;1996-1997;96;1997-06-24;24508;37;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24508-37.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6675-6676.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6675-6676?view=html#nl.proc.ob.d.h-tk-19961997-6675-6676.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6675-6676.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Jeekel;nl.m.02571;Duivesteijn;nl.m.02513;motie-Jeekel/Duivesteijn (24508, nr. 37)
commons;1996-1997;96;1997-06-24;24508;32;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24508-32.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6675-6676.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6675-6676?view=html#nl.proc.ob.d.h-tk-19961997-6675-6676.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6675-6676.html;no;no;no;no;;;no;no;aye;aye;no;aye;no;no;aye;no;Poppe;nl.m.02536;;;de motie-Poppe over schaalvergroting bij woningcorporaties ( 24508, nr. 32)
commons;1996-1997;96;1997-06-24;25029;28;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25029-28.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672.1.97.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672?view=html#nl.proc.ob.d.h-tk-19961997-6670-6672.1.97.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6670-6672.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Walsem;nl.m.02564;;;de motie-Van Walsem c.s. over de opslagpercentages van de Databank ( 25029, nr. 28)
commons;1996-1997;96;1997-06-24;25029;27;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25029-27.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672.1.94.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672?view=html#nl.proc.ob.d.h-tk-19961997-6670-6672.1.94.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6670-6672.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Remkes;nl.m.02991;;;de motie-Remkes c.s. over een aantal aandachtspunten voor het evaluatieproces ( 25029, nr. 27)
commons;1996-1997;96;1997-06-24;25029;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/25029;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672.1.91.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672?view=html#nl.proc.ob.d.h-tk-19961997-6670-6672.1.91.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6670-6672.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;;;;;Regels omtrent de kamers van koophandel en fabrieken ( 25029)
commons;1996-1997;96;1997-06-24;25066;12;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25066-12.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25066-12?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6669-6670.1.9.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6669-6670?view=html#nl.proc.ob.d.h-tk-19961997-6669-6670.1.9.4.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6669-6670.html;no;no;no;aye;;;aye;aye;aye;aye;no;aye;aye;aye;aye;no;M.M. van der Burg;nl.m.02985;Dittrich;nl.m.02512;amendement-M.M. van der Burg/Dittrich (stuk nr. 12, I)
commons;1996-1997;96;1997-06-24;25066;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/25066;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6669-6670.1.9.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6669-6670?view=html#nl.proc.ob.d.h-tk-19961997-6669-6670.1.9.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6669-6670.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;;;;;Wijziging van enkele bepalingen van de Wet op de rechtsbijstand ( 25066)
commons;1996-1997;96;1997-06-24;25029;20;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25029-20.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25029-20?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672?view=html#nl.proc.ob.d.h-tk-19961997-6670-6672.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6670-6672.html;aye;aye;no;aye;;;aye;no;aye;aye;no;aye;no;no;aye;aye;Remkes;nl.m.02991;;;amendement-Remkes c.s. (stuk nr. 20)
commons;1996-1997;96;1997-06-24;25029;25;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25029-25.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25029-25?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672?view=html#nl.proc.ob.d.h-tk-19961997-6670-6672.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6670-6672.html;aye;no;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Walsem;nl.m.02564;;;amendement-Van Walsem c.s. (stuk nr. 25)
commons;1996-1997;96;1997-06-24;25029;17;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25029-17.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25029-17?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672?view=html#nl.proc.ob.d.h-tk-19961997-6670-6672.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6670-6672.html;no;aye;no;no;;;no;no;no;no;no;no;no;no;no;no;Remkes;nl.m.02991;;;amendement-Remkes (stuk nr. 17, I)
commons;1996-1997;96;1997-06-24;25029;11;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25029-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25029-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672?view=html#nl.proc.ob.d.h-tk-19961997-6670-6672.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6670-6672.html;aye;aye;aye;aye;;;no;no;aye;aye;no;aye;no;no;aye;aye;Smits;nl.m.02821;;;amendement-Smits (stuk nr. 11, I)
commons;1996-1997;96;1997-06-24;25029;19;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25029-19.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25029-19?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672?view=html#nl.proc.ob.d.h-tk-19961997-6670-6672.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6670-6672.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Remkes;nl.m.02991;;;amendement-Remkes c.s. (stuk nr. 19, I)
commons;1996-1997;96;1997-06-24;25029;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25029-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25029-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672.1.36.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672?view=html#nl.proc.ob.d.h-tk-19961997-6670-6672.1.36.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6670-6672.html;aye;aye;aye;no;;;no;aye;aye;aye;no;no;aye;aye;aye;no;Smits;nl.m.02821;;;amendement-Smits (stuk nr. 9, A)
commons;1996-1997;96;1997-06-24;25029;18:,I;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/25029;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672.1.39.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672?view=html#nl.proc.ob.d.h-tk-19961997-6670-6672.1.39.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6670-6672.html;aye;aye;aye;aye;;;no;aye;aye;aye;no;aye;aye;aye;aye;aye;Remkes;nl.m.02991;Van Walsem;nl.m.02564;amendement-Remkes/Van Walsem (stuk nr. 18, I, A)
commons;1996-1997;96;1997-06-24;25029;22;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25029-22.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25029-22?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672.1.47.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672?view=html#nl.proc.ob.d.h-tk-19961997-6670-6672.1.47.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6670-6672.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Van Walsem;nl.m.02564;;;amendement-Van Walsem c.s. (stuk nr. 22, I)
commons;1996-1997;96;1997-06-24;25029;26;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25029-26.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25029-26?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672.1.84.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672?view=html#nl.proc.ob.d.h-tk-19961997-6670-6672.1.84.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6670-6672.html;aye;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;aye;aye;aye;aye;Remkes;nl.m.02991;;;amendement-Remkes c.s. (stuk nr. 26)
commons;1996-1997;96;1997-06-24;25029;31;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25029-31.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25029-31?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672.1.81.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19961997-6670-6672?view=html#nl.proc.ob.d.h-tk-19961997-6670-6672.1.81.1;https://zoek.officielebekendmakingen.nl/h-tk-19961997-6670-6672.html;aye;aye;aye;aye;;;no;aye;aye;aye;no;aye;aye;aye;aye;aye;Houda;nl.m.02558;;;amendement-Houda c.s. (stuk nr. 31)
